FoodCode	Seq.num	Start.date	End.date	Main.food.description
75418050	1	01/01/11 00:00:00	12/31/12 00:00:00	squash, NFS, creamed
75418220	1	01/01/11 00:00:00	12/31/12 00:00:00	mirliton
75439500	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable chow mein or chop suey
75440100	1	01/01/11 00:00:00	12/31/12 00:00:00	stir-fry vegetables
75440100	2	01/01/11 00:00:00	12/31/12 00:00:00	Birds Eye Stir Fry Japanese Style Vegetables
75440400	1	01/01/11 00:00:00	12/31/12 00:00:00	cauliflower
75440400	2	01/01/11 00:00:00	12/31/12 00:00:00	eggplant
75440400	3	01/01/11 00:00:00	12/31/12 00:00:00	onion
75440400	4	01/01/11 00:00:00	12/31/12 00:00:00	potatoes
75440400	5	01/01/11 00:00:00	12/31/12 00:00:00	plantain
75450600	1	01/01/11 00:00:00	12/31/12 00:00:00	Birds Eye International Recipe French Country Style Vegetables
75460800	1	01/01/11 00:00:00	12/31/12 00:00:00	Birdseye New England Style Mixed Vegetables
75460900	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable chow mein or chop suey
75500210	1	01/01/11 00:00:00	12/31/12 00:00:00	pickled beets with onions
75500210	2	01/01/11 00:00:00	12/31/12 00:00:00	beet salad
75502510	1	01/01/11 00:00:00	12/31/12 00:00:00	sweet and sour red cabbage
75502520	1	01/01/11 00:00:00	12/31/12 00:00:00	Kimchi, NFS
75503010	1	01/01/11 00:00:00	12/31/12 00:00:00	pickles, NFS
75503010	2	01/01/11 00:00:00	12/31/12 00:00:00	Vlasic Sandwich Stackers
75503010	3	01/01/11 00:00:00	12/31/12 00:00:00	sandwich stuffers and toppers
75503020	1	01/01/11 00:00:00	12/31/12 00:00:00	Indian sweet relish
75503020	2	01/01/11 00:00:00	12/31/12 00:00:00	relish, NFS
75503040	1	01/01/11 00:00:00	12/31/12 00:00:00	candied dill spears
75503040	2	01/01/11 00:00:00	12/31/12 00:00:00	semi-sweet
75503040	3	01/01/11 00:00:00	12/31/12 00:00:00	gherkin
75503040	4	01/01/11 00:00:00	12/31/12 00:00:00	bread and butter
75503100	1	01/01/11 00:00:00	12/31/12 00:00:00	chow chow
75503100	2	01/01/11 00:00:00	12/31/12 00:00:00	hot dog relish
75503110	1	01/01/11 00:00:00	12/31/12 00:00:00	Vlasic Half the Salt Kosher Crunchy Dill Spears
75503110	2	01/01/11 00:00:00	12/31/12 00:00:00	Vlasic Half the Salt Hamburger Dill Chips
75503110	3	01/01/11 00:00:00	12/31/12 00:00:00	reduced salt pickles, NFS
75503140	1	01/01/11 00:00:00	12/31/12 00:00:00	Vlasic Half the Salt Sweet Butter Chips
75506010	1	01/01/11 00:00:00	12/31/12 00:00:00	horseradish mustard
75506010	2	01/01/11 00:00:00	12/31/12 00:00:00	Chinese mustard
75506100	1	01/01/11 00:00:00	12/31/12 00:00:00	honey mustard dipping sauce
75506100	2	01/01/11 00:00:00	12/31/12 00:00:00	hot mustard dipping sauce
75510020	1	01/01/11 00:00:00	12/31/12 00:00:00	ripe olives
75510020	2	01/01/11 00:00:00	12/31/12 00:00:00	Greek olives
75511010	1	01/01/11 00:00:00	12/31/12 00:00:00	Tabasco sauce
75511010	3	01/01/11 00:00:00	12/31/12 00:00:00	Lousianna Hot Sauce
75511020	1	01/01/11 00:00:00	12/31/12 00:00:00	red, green, and yellow
75511040	1	01/01/11 00:00:00	12/31/12 00:00:00	pickled jalapeno pepper
75511040	2	01/01/11 00:00:00	12/31/12 00:00:00	hot pepper, NFS
75513010	1	01/01/11 00:00:00	12/31/12 00:00:00	sea moss
75513010	2	01/01/11 00:00:00	12/31/12 00:00:00	kelp
75513010	3	01/01/11 00:00:00	12/31/12 00:00:00	laver
75515100	1	01/01/11 00:00:00	12/31/12 00:00:00	giardiniera
75534500	1	01/01/11 00:00:00	12/31/12 00:00:00	nara zuke
75534500	2	01/01/11 00:00:00	12/31/12 00:00:00	takuan zuke
75534500	3	01/01/11 00:00:00	12/31/12 00:00:00	wasabe zuke
75603010	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to made with milk or water
75604600	1	01/01/11 00:00:00	12/31/12 00:00:00	home recipe, canned, or ready-to-serve
75607040	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Beefy Mushroom
75607080	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Creamy Chicken Mushroom, prepared with milk
75607090	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request
75607100	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request
75607140	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request
75646010	1	01/01/11 00:00:00	12/31/12 00:00:00	turnip greens soup
75647000	1	01/01/11 00:00:00	12/31/12 00:00:00	sea moss
75647000	2	01/01/11 00:00:00	12/31/12 00:00:00	kelp
75647000	3	01/01/11 00:00:00	12/31/12 00:00:00	laver
75649010	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable soup, NFS
75649070	1	01/01/11 00:00:00	12/31/12 00:00:00	Hain brand
75650990	1	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request
75650990	4	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Select Harvest 
75650990	5	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Reduced Sodium & Light varieties
75651010	2	01/01/11 00:00:00	12/31/12 00:00:00	Progresso Original Recipe Minestrone
75651010	3	01/01/11 00:00:00	12/31/12 00:00:00	vegetable bean soup, canned, prepared with water, or ready-to-serve
75651020	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable with meat soups
75651040	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable with dumplings
75651040	2	01/01/11 00:00:00	12/31/12 00:00:00	alphabet vegetable soup
75651110	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable turkey rice soup
75651150	3	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Healthy Request and Select Harvest varieties
75651150	4	01/01/11 00:00:00	12/31/12 00:00:00	Progresso Light and Reduced Sodium varieties
75656020	2	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Chunky vegetable varieties
75656040	2	01/01/11 00:00:00	12/31/12 00:00:00	Campbell's Chunky vegetable with pasta varieties
75656040	3	01/01/11 00:00:00	12/31/12 00:00:00	stew type or chunky style vegetable soup with pasta / noodles / macaroni
75656060	1	01/01/11 00:00:00	12/31/12 00:00:00	vegetable with meat soups, chunky style
75657000	1	01/01/11 00:00:00	12/31/12 00:00:00	onion broth
75657000	2	01/01/11 00:00:00	12/31/12 00:00:00	pot liquor
76102010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76102030	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods
76201010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76201010	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber First Foods
76201010	3	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best
76201010	6	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Starter Size
76201010	7	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1
76201010	8	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2
76201020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods
76201020	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3
76201030	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduates Diced Carrots
76202000	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2
76205010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Starter Size Butternut Squash
76205010	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Butternut Squash
76205010	3	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best Winter Squash
76205010	4	01/01/11 00:00:00	12/31/12 00:00:00	Gerber First Foods
76205010	5	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76205010	8	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Butternut Squash
76205020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods
76205030	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Tender Harvest Butternut Squash and Corn
76205060	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Naturals Stage 2 Corn & Sweet Potatoes
76205060	2	01/01/11 00:00:00	12/31/12 00:00:00	Del Monte Nature's Goodness Step 2 Corn & Sweet Potatoes
76209010	1	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best
76209010	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber First Foods
76209010	3	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76209010	6	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Starter Size
76209010	7	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1
76209020	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3
76209020	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods
76401010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1
76401010	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber First Foods
76401010	3	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76401010	6	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2
76401020	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3
76401060	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduates Green Beans
76402000	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Tender Harvest
76403010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76405010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2
76405010	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76407010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Garden Vegetables
76407010	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Mixed Vegetables
76407010	3	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Garden Vegetables
76407010	4	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Mixed Vegetables
76407020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods Mixed Vegetables
76409010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Starter Size Tender Sweet Peas
76409010	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 1 Tender Sweet Peas
76409010	3	01/01/11 00:00:00	12/31/12 00:00:00	Gerber First Foods
76409010	4	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods
76409020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods
76409030	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduates
76420000	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduates Diced Potatoes
76501000	1	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best Summer Vegetable Dinner
76502000	1	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best
76502000	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Tender Harvest Vegetable Pilaf
76601010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Dinner
76602000	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Simple Recipe
76603010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Dinner
76603010	2	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best Dinner
76603010	3	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Dinner
76603020	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3 Dinner
76603020	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods Dinner
76604000	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Simple Recipe
76604500	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Delicious Duos
76605010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Dinner
76605010	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Dinner
76605020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods Dinner
76605020	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3 Dinner
76607010	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Dinner
76607010	2	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Dinner
76607020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods Dinner
76607030	1	01/01/11 00:00:00	12/31/12 00:00:00	Au gratin potatoes and ham
76607030	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduates microwavable meal
76607100	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Graduate lil' sides
76609010	1	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 2 Dinner
76611010	1	01/01/11 00:00:00	12/31/12 00:00:00	Earth's Best Dinner
76611010	2	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Second Foods Dinner
76611020	1	01/01/11 00:00:00	12/31/12 00:00:00	Gerber Third Foods Dinner
76611020	3	01/01/11 00:00:00	12/31/12 00:00:00	Beech-Nut Stage 3
77316600	1	01/01/11 00:00:00	12/31/12 00:00:00	Moussaka made with lamb or beef
77513010	1	01/01/11 00:00:00	12/31/12 00:00:00	Salcocho / Sancocho al estilo espanol
78101000	1	01/01/11 00:00:00	12/31/12 00:00:00	V8 V-Fusion, all flavors
81101000	1	01/01/11 00:00:00	12/31/12 00:00:00	stick butter, NS as to salt
81101000	3	01/01/11 00:00:00	12/31/12 00:00:00	butter, seasoned, e.g., garlic butter
81101000	4	01/01/11 00:00:00	12/31/12 00:00:00	salted butter, NS as to stick or tub
81101000	5	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Salted Stick Butter
81101010	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81101010	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81101010	3	01/01/11 00:00:00	12/31/12 00:00:00	whipped butter, NFS
81101010	4	01/01/11 00:00:00	12/31/12 00:00:00	salted tub butter
81101020	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81101100	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81101100	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Unsalted Stick Butter
81101110	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81101110	2	01/01/11 00:00:00	12/31/12 00:00:00	unsalted tub butter
81101500	1	01/01/11 00:00:00	12/31/12 00:00:00	light butter with at least 1/3 less fat than regular butter
81101500	2	01/01/11 00:00:00	12/31/12 00:00:00	light butter, NFS
81101500	3	01/01/11 00:00:00	12/31/12 00:00:00	light butter, stick, NS as to salt
81101500	4	01/01/11 00:00:00	12/31/12 00:00:00	salted light butter, NS as to stick or tub
81101500	5	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Light Butter
81101500	6	01/01/11 00:00:00	12/31/12 00:00:00	Keller's Light
81101510	1	01/01/11 00:00:00	12/31/12 00:00:00	light butter with at least 1/3 less fat than regular butter
81101510	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Unsalted Light Butter
81101520	1	01/01/11 00:00:00	12/31/12 00:00:00	light butter with at least 1/3 less fat than regular butter
81101520	2	01/01/11 00:00:00	12/31/12 00:00:00	light butter, whipped, tub, NS as to salt
81101520	3	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Light Whipped Butter
81102010	1	01/01/11 00:00:00	12/31/12 00:00:00	margarine, stick, NS as to salt
81102010	2	01/01/11 00:00:00	12/31/12 00:00:00	salted margarine, NS as to stick or tub
81102010	4	01/01/11 00:00:00	12/31/12 00:00:00	Chiffon Soft Stick Margarine
81102010	6	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Stick Margarine
81102010	7	01/01/11 00:00:00	12/31/12 00:00:00	Imperial Stick Margarine
81102010	8	01/01/11 00:00:00	12/31/12 00:00:00	Mazola Corn Oil Stick Margarine
81102010	9	01/01/11 00:00:00	12/31/12 00:00:00	Canola Sunrise Margarine
81102010	10	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Margarine
81102020	1	01/01/11 00:00:00	12/31/12 00:00:00	margarine, tub, NS as to salt
81102020	3	01/01/11 00:00:00	12/31/12 00:00:00	Mrs. Filberts
81102020	4	01/01/11 00:00:00	12/31/12 00:00:00	Soft Fleischmann's Margarine
81102020	5	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Soft Margarine
81102020	6	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Margarine
81103020	1	01/01/11 00:00:00	12/31/12 00:00:00	whipped margarine, NS as to salt, NS as to stick or tub
81103020	2	01/01/11 00:00:00	12/31/12 00:00:00	whipped margarine, NFS
81103020	3	01/01/11 00:00:00	12/31/12 00:00:00	Miracle Brand Whipped Margarine
81103020	4	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Whipped Margarine
81103020	5	01/01/11 00:00:00	12/31/12 00:00:00	Chiffon Whipped Margarine
81103020	6	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Whipped Margarine
81103030	1	01/01/11 00:00:00	12/31/12 00:00:00	margarine, low sodium, stick
81103030	2	01/01/11 00:00:00	12/31/12 00:00:00	Sweet Unsalted Fleischmann's Margarine
81103040	1	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter
81103040	3	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread
81103040	4	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Spread
81103040	6	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Spread with Sweet Cream
81103040	8	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Move Over Butter
81103040	9	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Light Corn Oil Spread
81103040	11	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread Country Crock
81103040	12	01/01/11 00:00:00	12/31/12 00:00:00	Promise
81103040	14	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81103040	15	01/01/11 00:00:00	12/31/12 00:00:00	Imperial 70% Vegetable Oil Spread Quarters
81103040	16	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bonnet Light Taste Spread
81103040	17	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bonnet Vegetable Oil Spread
81103041	1	01/01/11 00:00:00	12/31/12 00:00:00	Brummel & Brown Spread
81103060	1	01/01/11 00:00:00	12/31/12 00:00:00	Chiffon Soft Margarine
81103060	2	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Sweet Unsalted Soft Margarine
81103070	1	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Whipped Margarine Unsalted
81103080	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81103080	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81103080	3	01/01/11 00:00:00	12/31/12 00:00:00	Canola Sunrise Spread
81103080	4	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Today's Choice
81103080	5	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Light Corn Oil Spread
81103080	6	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Move Over Butter
81103080	7	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter
81103080	9	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Spread
81103080	10	01/01/11 00:00:00	12/31/12 00:00:00	Promise
81103080	11	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread
81103080	12	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread Country Crock
81103080	13	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Spread with Sweet Cream
81103080	14	01/01/11 00:00:00	12/31/12 00:00:00	Promise, NFS
81103080	15	01/01/11 00:00:00	12/31/12 00:00:00	Imperial Soft Spread
81103080	16	01/01/11 00:00:00	12/31/12 00:00:00	Imperial Delight
81103080	17	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bonnet Spread
81103080	18	01/01/11 00:00:00	12/31/12 00:00:00	Smart Balance Regular Buttery Spread
81103080	19	01/01/11 00:00:00	12/31/12 00:00:00	Smart Beat Spread
81103080	20	01/01/11 00:00:00	12/31/12 00:00:00	Take Control
81103080	21	01/01/11 00:00:00	12/31/12 00:00:00	Benecol spread
81103090	1	01/01/11 00:00:00	12/31/12 00:00:00	liquid margarine, NS as to salt
81103090	2	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Squeeze Spread
81103090	3	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread Country Crock Squeezable
81103090	4	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter Squeezable
81103090	5	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Squeeze Spread
81103090	6	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter Spray
81103100	1	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter
81103100	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Spread with Sweet Cream
81103120	1	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Sweet Unsalted 68% Corn Oil Spread
81103130	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81103130	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81103130	3	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Spread Whipped
81103140	1	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Country Crock Cinnamon Spread
81103140	2	01/01/11 00:00:00	12/31/12 00:00:00	Shedd's Country Crock Honey Spread
81104010	1	01/01/11 00:00:00	12/31/12 00:00:00	Promise Light
81104010	4	01/01/11 00:00:00	12/31/12 00:00:00	Latta
81104010	5	01/01/11 00:00:00	12/31/12 00:00:00	Mazola Extra Light
81104010	6	01/01/11 00:00:00	12/31/12 00:00:00	Diet Parkay
81104010	7	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Extra Light
81104010	8	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Reduced Calorie Margarine
81104010	9	01/01/11 00:00:00	12/31/12 00:00:00	Weight Watchers Reduced Calorie Margarine
81104010	10	01/01/11 00:00:00	12/31/12 00:00:00	Diet Fleischmann's Reduced Calorie Margarine
81104010	11	01/01/11 00:00:00	12/31/12 00:00:00	Parkay Light Spread
81104010	13	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81104010	14	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81104010	15	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter Light
81104010	16	01/01/11 00:00:00	12/31/12 00:00:00	Diet Imperial
81104010	17	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bonnet Lower Fat Margarine Spread
81104010	18	01/01/11 00:00:00	12/31/12 00:00:00	Country Crock Light
81104010	19	01/01/11 00:00:00	12/31/12 00:00:00	Smart Balance Light Buttery Spread
81104010	20	01/01/11 00:00:00	12/31/12 00:00:00	Take Control Light
81104010	21	01/01/11 00:00:00	12/31/12 00:00:00	Benecol Light spread
81104011	1	01/01/11 00:00:00	12/31/12 00:00:00	Brummel & Brown Spread
81104020	1	01/01/11 00:00:00	12/31/12 00:00:00	Promise Extra Light 40% Vegetable Oil Spread
81104020	2	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Extra Light Corn Oil Spread
81104020	3	01/01/11 00:00:00	12/31/12 00:00:00	I Can't Believe It's Not Butter Light Quarters
81104050	1	01/01/11 00:00:00	12/31/12 00:00:00	Smart Beat Super Light
81104050	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81104050	3	01/01/11 00:00:00	12/31/12 00:00:00	Weight Watchers Light Margarine
81104050	4	01/01/11 00:00:00	12/31/12 00:00:00	Smart Balance Super Light
81104070	2	01/01/11 00:00:00	12/31/12 00:00:00	Weight Watchers Sodium Free Light Margarine
81104100	1	01/01/11 00:00:00	12/31/12 00:00:00	Promise Ultra Fat Free Nonfat Margarine
81104110	1	01/01/11 00:00:00	12/31/12 00:00:00	Fleischmann's Fat Free Low Calorie Spread
81104110	2	01/01/11 00:00:00	12/31/12 00:00:00	Smart Beat Smart Squeeze
81104500	1	01/01/11 00:00:00	12/31/12 00:00:00	Kraft Touch of Butter Spread
81104510	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81104510	2	01/01/11 00:00:00	12/31/12 00:00:00	Kraft Touch of Butter Spread
81104550	1	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Country Morning Blend Light
81104560	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81104560	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Country Morning Blend Light
81105010	1	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Country Morning Blend
81105010	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to stick or tub
81105010	3	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81105020	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to salt
81105020	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Country Morning Blend
81106010	1	01/01/11 00:00:00	12/31/12 00:00:00	Butter Buds
81106010	2	01/01/11 00:00:00	12/31/12 00:00:00	Molly McButter
81106010	3	01/01/11 00:00:00	12/31/12 00:00:00	Best O'butter
81201000	1	01/01/11 00:00:00	12/31/12 00:00:00	ham
81201000	2	01/01/11 00:00:00	12/31/12 00:00:00	sausage
81201000	3	01/01/11 00:00:00	12/31/12 00:00:00	lamb
81201000	4	01/01/11 00:00:00	12/31/12 00:00:00	chicken
81201000	5	01/01/11 00:00:00	12/31/12 00:00:00	bacon
81201000	6	01/01/11 00:00:00	12/31/12 00:00:00	beef
81203100	1	01/01/11 00:00:00	12/31/12 00:00:00	Crisco
81203100	3	01/01/11 00:00:00	12/31/12 00:00:00	Frymax
81204000	1	01/01/11 00:00:00	12/31/12 00:00:00	butter oil
81204000	2	01/01/11 00:00:00	12/31/12 00:00:00	drawn butter
81302010	1	01/01/11 00:00:00	12/31/12 00:00:00	butter sauce
81302010	2	01/01/11 00:00:00	12/31/12 00:00:00	bernaise sauce
81330210	1	01/01/11 00:00:00	12/31/12 00:00:00	adobo criollo
82101000	1	01/01/11 00:00:00	12/31/12 00:00:00	oil, NFS
82101300	1	01/01/11 00:00:00	12/31/12 00:00:00	apricot oil
82102000	1	01/01/11 00:00:00	12/31/12 00:00:00	Mazola Corn Oil
82102000	2	01/01/11 00:00:00	12/31/12 00:00:00	Mazola oil, NFS
82102000	3	01/01/11 00:00:00	12/31/12 00:00:00	Wesson Corn Oil
82102500	1	01/01/11 00:00:00	12/31/12 00:00:00	Mazola Right Blend
82105500	1	01/01/11 00:00:00	12/31/12 00:00:00	canola oil
82105500	2	01/01/11 00:00:00	12/31/12 00:00:00	Crisco Puritan 100% Canola
82105750	1	01/01/11 00:00:00	12/31/12 00:00:00	Wesson Best Blend Oil
82108000	1	01/01/11 00:00:00	12/31/12 00:00:00	Wesson Soybean Oil
82108000	3	01/01/11 00:00:00	12/31/12 00:00:00	Wesson oil, NFS
82108000	4	01/01/11 00:00:00	12/31/12 00:00:00	Crisco oil, NFS
