"Modification.code"	"Start.date"	"End.date"	"Modification.description"	"Food.code"
206604	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, fat added in cooking W/ BUTTER, NFS"	75223022
206605	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoli casserole (broccoli, rice, cheese, and mushroom sauce) W/ BUTTER, NFS"	72202020
206608	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, green, and potatoes, cooked, fat added in cooking W/ BUTTER, NFS"	75302510
206609	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chickpeas, dry, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	41302010
206612	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, poultry, home recipe W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	28500080
206616	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Onions, mature, cooked or sauteed, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75221022
206618	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, NS as to part, fried, no coating, skin not eaten W/ BUTTER, NFS"	24104020
206619	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frappuccino, regular W/ 2% MILK"	92101920
206621	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, beef or meat, home recipe W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	28500070
206623	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lentils, dry, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	41304990
206631	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Collards, cooked, from fresh, fat added in cooking W/ BUTTER. NFS"	72107221
206637	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peppers, red, cooked, fat added in cooking W/ BUTTER, NFS"	75226060
206640	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, white, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75216221
206641	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"White potato, home fries, with green or red peppers and onions W/O FAT"	71403500
206643	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Escarole, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72116220
206644	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, beef or meat, home recipe W/O FAT"	28500070
206653	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, glazed W/O FAT"	73102242
206654	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared skinless, coating not eaten W/ BUTTER, NFS"	24127160
206665	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and macaroni with cheese sauce (mixture) W/ BUTTER. NFS"	27212050
206667	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared skinless, coating not eaten W/ MARGARINE, NFS"	24127160
206681	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, fortified, natural flavor, made with milk W/ WHOLE MILK"	11525000
206682	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Grits, cooked, corn or hominy, regular, NS as to fat added in cooking W/ MILK"	56201030
206690	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, yellow, cooked, from fresh, fat added in cooking W/ BUTTER, NFS"	75206021
206691	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clam chowder, New England, prepared with milk MADE FROM CONDENSED W/ 1/2 CAN OF MILK"	28355120
206694	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, mocha W/ 1% MILK"	92101950
206701	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk gravy, quick gravy W/O FAT"	13412000
206706	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, green string, with onions, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75302210
206708	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peppers, hot, cooked, NS as to form, fat added in cooking W/ BUTTER, NFS"	75226110
206711	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ratatouille W/ BUTTER, NFS"	75316050
206719	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, white, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75216222
206720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and macaroni with cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27212050
206722	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, yellow, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75206020
206723	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spanish-style hot chocolate drink, Puerto Rican style, made with milk W/ 2% MILK"	11512500
206726	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte W/ HALF AND HALF"	92101900
206735	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frappuccino, regular W/ CREAM"	92101920
206738	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bitter melon, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75208310
206739	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, baked, peel eaten, fat added in cooking W/ BUTTER, NFS"	73402020
206740	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, yellow, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75206020
206743	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Banana, ripe, fried W/ BUTTER, NFS"	63107210
206744	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spanish-style hot chocolate drink, Puerto Rican style, made with milk W/ 1% MILK"	11512500
206746	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, fortified, natural flavor, made with milk W/ 2% MILK"	11525000
206760	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte, decaffeinated W/ SKIM MILK"	92101910
206763	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added  W/ WHOLE MILK"	13220220
206766	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetables, stew type (including potatoes, carrots, onions, celery) cooked, fat added in cooking W/ BUTTER, NFS"	75317010
206770	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sauerkraut, cooked, fat added in cooking W/ BUTTER, NFS"	75230020
206771	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, fortified, natural flavor, made with milk W/ SKIM MILK"	11525000
206777	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, coated, baked or fried, prepared with skin, skin/coating eaten W/ MARGARINE, NFS"	24167110
206778	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cowpeas, dry, cooked, fat added in cooking W/ BUTTER, NFS"	41301010
206795	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating eaten  W/ BUTTER"	24147210
206799	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chard, cooked, fat added in cooking W/ BUTTER, NFS"	72104220
206800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, fried, no coating, skin eaten W/ BUTTER, NFS"	24154210
206801	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), fried, no coating, skin eaten W/ BUTTER, NFS"	24134210
206802	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, fried, no coating, skin not eaten W/ BUTTER, NFS"	24164120
206807	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and noodles, no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27212000
206815	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, NS as to form, fat added in cooking W/ VEGETABLE SHORTENING"	73111220
206816	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, beef or meat, home recipe W/ VEGETABLE SHORTENING"	28500070
206818	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared skinless, coating not eaten W/O FAT"	24147260
206820	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cabbage, red, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75212020
206824	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with beans and tomatoes W/ BUTTER, NFS"	58160120
206828	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), fried, no coating, NS as to skin eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24134200
206835	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, green, canned, low sodium, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75224130
206836	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, cooked, from fresh, fat added in cooking W/ VEGETABLE SHORTENING"	75220021
206839	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, immature, canned, low sodium, fat added in cooking W/ BUTTER, NFS"	75204120
206840	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey parmigiana W/O FAT"	27146300
206842	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72122220
206844	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, NS as to part, fried, no coating, NS as to skin eaten W/ BUTTER, NFS"	24104000
206850	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and rice, no sauce (mixture) W/O FAT"	27213000
206855	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna cake or patty W/ BUTTER, NFS"	27250160
206858	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with beans and pork W/O FAT"	58160140
206863	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with Spanish sausage, Puerto Rican style W/O FAT"	58156310
206867	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles, no sauce (mixture) W/O FAT"	27242000
206868	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dasheen, fried W/ VEGETABLE OIL (INCLUDE OIL, NFS)"	71962020
206870	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and rice, no sauce (mixture)  W/O FAT"	27243000
206875	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bean sprouts, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75207020
206877	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles, tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27242400
206880	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles, no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27242000
206885	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk fruit drink W/ 2% MILK"	11551050
206886	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey fricassee W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27142100
206890	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27410210
206891	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rutabaga, cooked, fat added in cooking W/ BUTTER, NFS"	75228020
206893	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Broccoflower, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75208720
206899	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72122222
206901	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte W/ HEAVY CREAM, FLUID"	92101900
206903	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey tetrazzini W/ ANIMAL FAT OR MEAT DRIPPINGS"	27242350
206906	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, fried, no coating, skin eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24154210
206908	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, poultry, home recipe W/ BUTTER, NFS"	28500080
206912	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef stew with potatoes, gravy W/O FAT"	27211200
206914	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Radish, Japanese (daikon), cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75227110
206919	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles with cream or white sauce (mixture) W/O FAT"	27242300
206924	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and noodles with cream or white sauce (mixture) W/O FAT"	27212300
206925	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), coated, baked or fried, prepared with skin, skin/coating eaten W/ BUTTER, NFS"	24137210
206927	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk fruit drink W/ 1% MILK"	11551050
206931	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Horchata, Puerto Rican W/ SKIM MILK"	92610010
206935	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, from fresh, fat added in cooking W/ BUTTER, NFS"	72122221
206938	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey with cream sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27143000
206942	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pigeon pea asopao (Asopao de gandules) W/O FAT"	58156610
206944	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, green string, with onions, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75302210
206950	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow, NS as to form, cream style, fat added in cooking W/ BUTTER, NFS"	75216190
206962	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, dry, cooked with pork W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	41208100
206963	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, fried, no coating, NS as to skin eaten W/ MARGARINE, NFS"	24124100
206968	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, green, canned, low sodium, fat added in cooking W/ BUTTER, NFS"	75224130
206972	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, batter-dipped, fried W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75414500
206974	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ham and rice with (mushroom) soup (mixture) W/O FAT"	27220030
206975	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable and pasta combinations with cream or cheese sauce (broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc.), cooked W/ BUTTER, NFS"	75340160
206976	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, NS as to part, coated, baked or fried, prepared with skin, skin/coating eaten W/O FAT"	24107010
206979	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage and noodles with cream or white sauce (mixture) W/O FAT"	27220190
206982	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fish and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture) W/ BUTTER, NFS"	27450710
206983	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, NS as to part, fried, no coating, skin eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24104010
206990	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27420410
206992	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and corn, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75315020
206997	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27410220
206998	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swiss steak W/ MARGARINE, NFS"	27411120
206999	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna casserole with vegetables and (mushroom) soup, no noodles W/O FAT"	27450510
207000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable and pasta combinations with cream or cheese sauce (broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc.), cooked W/O FAT"	75340160
207006	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared with skin, skin/coating not eaten  W/O FAT"	24127120
207007	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Custard W/ SOY MILK"	13210300
207008	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk gravy, quick gravy  W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	13412000
207009	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ham or pork with tomato-based sauce (mixture) W/O FAT"	27120100
207010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk gravy, quick gravy W/ MARGARINE, NFS"	13412000
207017	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, fried, no coating, skin not eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24154220
207018	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27250130
207021	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Horchata beverage, NFS W/ MILK, NFS"	92611600
207022	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles, tomato-based sauce (mixture) W/O FAT"	27242400
207023	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Horchata beverage, NFS  W/ WHOLE MILK"	92611600
207026	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon loaf W/O FAT"	27250080
207029	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT"	27410210
207030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato with corn and okra, cooked, fat added in cooking W/ BUTTER, NFS"	74505020
207033	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture) W/O FAT"	27450410
207036	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn beverage with chocolate and milk (Champurrado, Atole de Chocolate) W/ SKIM MILK"	92613510
207040	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared skinless, coating not eaten W/ BUTTER, NFS"	24147260
207041	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, coated, baked or fried, prepared with skin, skin/coating not eaten W/ BUTTER, NFS"	24167120
207054	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Horchata beverage, NFS W/ 2% MILK"	92611600
207058	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Stewed chicken with tomato-based sauce, Mexican style (mixture) (Pollo guisado con tomate) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27141050
207065	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)  W/O FAT"	27343950
207066	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cauliflower, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75214020
207069	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Poke greens, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPING"	72123020
207072	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce W/O FAT"	27341510
207073	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mushrooms, batter-dipped, fried  W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75414030
207074	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip greens, canned, low sodium, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72128520
207075	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, green, cooked, from fresh, fat added in cooking  W/ VEGETABLE SHORTENING"	75205031
207078	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and noodles, no sauce (mixture) W/ MARGARINE, NFS"	27242000
207081	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte, decaffeinated W/ 2% MILK"	92101910
207088	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken liver, fried W/ ANIMAL FAT OR MEAT DRIPPINGS"	25110450
207089	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cheese sauce (mixture) W/ BUTTER, NFS"	27250130
207090	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable and pasta combinations with cream or cheese sauce (broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc.), cooked W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75340160
207091	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef with tomato-based sauce (mixture) W/ BUTTER, NFS"	27111000
207094	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow and white, cooked, from frozen, fat added in cooking W/ BUTTER, NFS"	75216182
207095	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Creamed chipped or dried beef W/ BUTTER, NFS"	27113200
207106	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared with skin, NS as to skin/coating eaten  W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24127100
207107	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT"	27410220
207108	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from frozen, glazed W/ BUTTER, NFS"	73102242
207110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, beef or meat, home recipe W/ BUTTER, NFS"	28500070
207114	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27320210
207120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/ BUTTER, NFS"	27363000
207122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75311120
207129	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), coated, baked or fried, prepared with skin, skin/coating not eaten  W/O FAT"	24137220
207133	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage gravy W/ ANIMAL FAT OR MEAT DRIPPINGS"	27120120
207136	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27320130
207138	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp and noodles with cheese sauce (mixture) W/O FAT"	27250130
207140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and rice with (mushroom) soup (mixture) W/O FAT"	27243400
207145	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/ ANIMAL FAT OR MEAT DRIPPINGS"	27320130
207146	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gumbo, no rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra) W/O FAT"	27464000
207147	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey with cream sauce (mixture) W/O FAT"	27143000
207148	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/ MARGARINE, NFS"	27363000
207149	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with beans and pork W/ ANIMAL FAT OR MEAT DRIPPINGS"	58160140
207151	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75223020
207156	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fennel bulb, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75215120
207157	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cappuccino, decaffeinated W/ 2% MILK"	92162000
207164	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cappuccino W/ CREAM SUBSTITUTE FLAVORED"	92161000
207184	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, green, cooked, NS as to form W/ MARGARINE, NFS"	74205010
207190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef and noodles, no sauce (mixture) W/O FAT"	27212000
207193	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture) W/O FAT"	27343960
207195	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, cooked, from fresh, fat added in cooking W/ VEGETABLE SHORTENING"	75233021
207196	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and onion, cooked, fat added in cooking W/ VEGETABLE SHORTENING"	74504120
207198	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sausage gravy W/O FAT"	27120120
207199	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Noodle pudding, with milk  W/ 2% MILK"	58149160
207201	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey cacciatore W/O FAT"	27141000
207203	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/O FAT"	27363000
207209	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey a la king with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream, white, or soup-based sauce  W/O FAT"	27443110
