Food.code	Seq.num	Start.date	End.date	Additional.food.description
41304980	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41304990	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41304991	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41304992	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41304992	2	01/01/13 00:00:00	12/31/14 00:00:00	made_with_butter
41304993	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41304993	2	01/01/13 00:00:00	12/31/14 00:00:00	made_with_shortening
41305000	1	01/01/13 00:00:00	12/31/14 00:00:00	canned
41305000	2	01/01/13 00:00:00	12/31/14 00:00:00	made_with_cooking_spray
41310150	1	01/01/13 00:00:00	12/31/14 00:00:00	Garbanzos_guisados
41310160	1	01/01/13 00:00:00	12/31/14 00:00:00	Garbanzos_guisados_con_papa
41310310	2	01/01/13 00:00:00	12/31/14 00:00:00	Frijol_de_ojo_negro_guisados
41311000	1	01/01/13 00:00:00	12/31/14 00:00:00	pappad
41311000	2	01/01/13 00:00:00	12/31/14 00:00:00	papar
41311000	3	01/01/13 00:00:00	12/31/14 00:00:00	and_papadum
41311020	1	01/01/13 00:00:00	12/31/14 00:00:00	sambhar_sambaaru_or_kuzhambu
41410015	1	01/01/13 00:00:00	12/31/14 00:00:00	all_flavors
41410015	2	01/01/13 00:00:00	12/31/14 00:00:00	soy_crisps
41420010	1	01/01/13 00:00:00	12/31/14 00:00:00	stir_fried
41420010	2	01/01/13 00:00:00	12/31/14 00:00:00	soybean_cake
41420010	3	01/01/13 00:00:00	12/31/14 00:00:00	bean_curd
41420010	4	01/01/13 00:00:00	12/31/14 00:00:00	tofu
41420020	1	01/01/13 00:00:00	12/31/14 00:00:00	immature_soybeans
41420020	2	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_shell
41420300	1	01/01/13 00:00:00	12/31/14 00:00:00	shoyu
41420350	1	01/01/13 00:00:00	12/31/14 00:00:00	La_Choy_Lite_Soy_Sauce
41420380	1	01/01/13 00:00:00	12/31/14 00:00:00	White_Wave_Dairyless_Yogurt_all_flavors
41420380	2	01/01/13 00:00:00	12/31/14 00:00:00	tofu_yogurt
41420380	3	01/01/13 00:00:00	12/31/14 00:00:00	Silk_Soy_all_flavors
41420400	1	01/01/13 00:00:00	12/31/14 00:00:00	Oriental_barbecue_sauce
41420410	1	01/01/13 00:00:00	12/31/14 00:00:00	La_Choy_Lite_Teriyaki_Marinade_&_Sauce
41421010	1	01/01/13 00:00:00	12/31/14 00:00:00	aburage
41421010	2	01/01/13 00:00:00	12/31/14 00:00:00	tofu
41421010	3	01/01/13 00:00:00	12/31/14 00:00:00	soybean_cake
41421010	4	01/01/13 00:00:00	12/31/14 00:00:00	bean_curd
41421020	1	01/01/13 00:00:00	12/31/14 00:00:00	tofu
41421020	2	01/01/13 00:00:00	12/31/14 00:00:00	soybean_cake
41421020	3	01/01/13 00:00:00	12/31/14 00:00:00	bean_curd
41425010	1	01/01/13 00:00:00	12/31/14 00:00:00	bean_thread_cellophane_glass_or_crystal_noodles
41480000	1	01/01/13 00:00:00	12/31/14 00:00:00	Tofutti
41480010	1	01/01/13 00:00:00	12/31/14 00:00:00	Tofutti
41601010	1	01/01/13 00:00:00	12/31/14 00:00:00	Navy_bean_soup
41601020	1	01/01/13 00:00:00	12/31/14 00:00:00	bean_with_pork_soup
41601070	1	01/01/13 00:00:00	12/31/14 00:00:00	bean_curd_soup
41601070	2	01/01/13 00:00:00	12/31/14 00:00:00	tofu_soup
41601090	2	01/01/13 00:00:00	12/31/14 00:00:00	Pasta_e_Fagioli_NFS
41601090	3	01/01/13 00:00:00	12/31/14 00:00:00	Pasta_e_Fagioli_with_or_without_meat
41601090	4	01/01/13 00:00:00	12/31/14 00:00:00	bean_and_rice_soup
41601110	2	01/01/13 00:00:00	12/31/14 00:00:00	Campbells_chunky_style
41601110	3	01/01/13 00:00:00	12/31/14 00:00:00	bean_soup_with_pork_or_bacon_chunky_style
41601130	1	01/01/13 00:00:00	12/31/14 00:00:00	15bean_soup
41601160	1	01/01/13 00:00:00	12/31/14 00:00:00	Healthy_Choice_Bean_and_Ham_Soup
41601180	1	01/01/13 00:00:00	12/31/14 00:00:00	bean_with_bacon_or_pork_soup_home_recipe
41601200	1	01/01/13 00:00:00	12/31/14 00:00:00	caldo_de_habichuelas_coloradas
41602050	1	01/01/13 00:00:00	12/31/14 00:00:00	pea_soup_NFS
41602050	2	01/01/13 00:00:00	12/31/14 00:00:00	pea_soup_prepared_with_water
41602070	2	01/01/13 00:00:00	12/31/14 00:00:00	Progresso_99%_Fat_Free_Split_Pea_Soup
41602090	1	01/01/13 00:00:00	12/31/14 00:00:00	Campbells_Healthy_Request_Split_Pea_with_Ham_Soup
41810200	1	01/01/13 00:00:00	12/31/14 00:00:00	Morning_Star_Breakfast_Strip
41810200	2	01/01/13 00:00:00	12/31/14 00:00:00	Stripple
41810200	3	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41810200	4	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41810250	3	01/01/13 00:00:00	12/31/14 00:00:00	meatless_or_meat
41810400	1	01/01/13 00:00:00	12/31/14 00:00:00	Prosage
41810400	2	01/01/13 00:00:00	12/31/14 00:00:00	Morningstar
41810400	3	01/01/13 00:00:00	12/31/14 00:00:00	Green_Giant
41810400	4	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41810400	5	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41810600	1	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41810600	2	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41810610	1	01/01/13 00:00:00	12/31/14 00:00:00	Loma_Linda_brand
41810610	2	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitiute
41810610	3	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41811400	1	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41811400	2	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41811400	3	01/01/13 00:00:00	12/31/14 00:00:00	tofu_dog
41811600	1	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian_ham
41811600	2	01/01/13 00:00:00	12/31/14 00:00:00	Wham
41811600	3	01/01/13 00:00:00	12/31/14 00:00:00	Loma_Linda
41811600	4	01/01/13 00:00:00	12/31/14 00:00:00	Worthington
41811600	5	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41811800	1	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41811800	2	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41811890	1	01/01/13 00:00:00	12/31/14 00:00:00	veggie_burger_made_with_soy_andor_vegetables_and_grains
41811890	2	01/01/13 00:00:00	12/31/14 00:00:00	soyburger
41811890	3	01/01/13 00:00:00	12/31/14 00:00:00	bean_burger
41811890	4	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41811890	5	01/01/13 00:00:00	12/31/14 00:00:00	Boca_burger
41811890	6	01/01/13 00:00:00	12/31/14 00:00:00	Gardenburger
41811890	7	01/01/13 00:00:00	12/31/14 00:00:00	Morningstar_Farms
41811890	8	01/01/13 00:00:00	12/31/14 00:00:00	Worthington_FriPats
41811950	1	01/01/13 00:00:00	12/31/14 00:00:00	La_Loma_Swiss_Steak
41811950	2	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41811950	3	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41812000	1	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
41812400	1	01/01/13 00:00:00	12/31/14 00:00:00	beeflike_and_chickenlike_pot_pies
41812400	2	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41812600	1	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41812600	2	01/01/13 00:00:00	12/31/14 00:00:00	meatless
41812800	1	01/01/13 00:00:00	12/31/14 00:00:00	meatless
41812850	1	01/01/13 00:00:00	12/31/14 00:00:00	prepared_from_Worthington_Foods_Natural_Touch_Stroganoff_Mix
41812900	1	01/01/13 00:00:00	12/31/14 00:00:00	meatless
41901020	1	01/01/13 00:00:00	12/31/14 00:00:00	meat_substitute
41901020	2	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
42101200	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42101200	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42101210	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42104100	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42104100	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42104200	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42104200	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42104205	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42106020	1	01/01/13 00:00:00	12/31/14 00:00:00	flaked_or_shredded
42109100	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42109100	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42109105	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42110015	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42110015	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42110020	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42111200	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42111200	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42111210	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42111500	1	01/01/13 00:00:00	12/31/14 00:00:00	beer_nuts
42114140	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42114140	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42114145	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42116050	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_salted
42116050	2	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_salt
42116055	1	01/01/13 00:00:00	12/31/14 00:00:00	plain_without_salt
42202010	1	01/01/13 00:00:00	12/31/14 00:00:00	peanut_butter_unsalted
42202100	1	01/01/13 00:00:00	12/31/14 00:00:00	Simply_Jif_Low_Sodium_and_Less_Sugar_Peanut_Butter
42202130	1	01/01/13 00:00:00	12/31/14 00:00:00	Skippy_Carb_Options_Peanut_Spread
42202130	2	01/01/13 00:00:00	12/31/14 00:00:00	Peter_Pan_Peanut_Butter_No_Sugar_Added
42202150	1	01/01/13 00:00:00	12/31/14 00:00:00	peanut_butter_having_25%49%_less_fat_than_regular_peanut_butter
42202150	2	01/01/13 00:00:00	12/31/14 00:00:00	Skippy_Reduced_Fat_Peanut_Butter
42202150	3	01/01/13 00:00:00	12/31/14 00:00:00	Peter_Pan_Smart_Choice_Reduced_Fat_Peanut_Butter
42202150	4	01/01/13 00:00:00	12/31/14 00:00:00	Jif_Reduced_Fat_Peanut_Butter
42202200	1	01/01/13 00:00:00	12/31/14 00:00:00	Peter_Pan_Plus
42204100	1	01/01/13 00:00:00	12/31/14 00:00:00	vegetarian
42302010	1	01/01/13 00:00:00	12/31/14 00:00:00	Smuckers_Uncrustables
42402010	1	01/01/13 00:00:00	12/31/14 00:00:00	Coco_Lopez
42403010	1	01/01/13 00:00:00	12/31/14 00:00:00	100%_coconut_water_or_juice
42404010	1	01/01/13 00:00:00	12/31/14 00:00:00	coconut_juice
42404010	3	01/01/13 00:00:00	12/31/14 00:00:00	less_than_100%_coconut_water_or_juice
42404010	4	01/01/13 00:00:00	12/31/14 00:00:00	NS_as_to_100%_coconut_water_or_juice
42404010	5	01/01/13 00:00:00	12/31/14 00:00:00	Refresco_de_coco
42404010	6	01/01/13 00:00:00	12/31/14 00:00:00	all_flavors
42501000	1	01/01/13 00:00:00	12/31/14 00:00:00	trail_mix
42501000	2	01/01/13 00:00:00	12/31/14 00:00:00	gorp
42501500	1	01/01/13 00:00:00	12/31/14 00:00:00	trail_mix
43101100	1	01/01/13 00:00:00	12/31/14 00:00:00	pumpkin_seeds_NFS
43102000	1	01/01/13 00:00:00	12/31/14 00:00:00	sunflower_seeds_NFS
43103000	1	01/01/13 00:00:00	12/31/14 00:00:00	toasted
51000100	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51000110	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51000180	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51000190	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51101000	1	01/01/13 00:00:00	12/31/14 00:00:00	diet_sliced_or_very_thin_sliced
51101000	5	01/01/13 00:00:00	12/31/14 00:00:00	English_muffin_bread
51101000	6	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51101010	1	01/01/13 00:00:00	12/31/14 00:00:00	diet_sliced_or_very_thin_sliced
51101010	5	01/01/13 00:00:00	12/31/14 00:00:00	English_muffin_bread
51101010	6	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51101050	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51101060	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51102010	4	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51102020	4	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51105010	1	01/01/13 00:00:00	12/31/14 00:00:00	Spanish
51105010	2	01/01/13 00:00:00	12/31/14 00:00:00	Portuguese
51105010	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51105040	1	01/01/13 00:00:00	12/31/14 00:00:00	Spanish
51105040	2	01/01/13 00:00:00	12/31/14 00:00:00	Portuguese
51105040	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51106010	1	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_agua
51106020	1	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_agua_tostado
51107010	1	01/01/13 00:00:00	12/31/14 00:00:00	baguette
51107010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51107040	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51108010	1	01/01/13 00:00:00	12/31/14 00:00:00	Parmalat_Focaccia
51108010	2	01/01/13 00:00:00	12/31/14 00:00:00	Boboli_pizza_crust
51108010	3	01/01/13 00:00:00	12/31/14 00:00:00	focaccia_bread_NFS
51108100	1	01/01/13 00:00:00	12/31/14 00:00:00	Nan_bread
51109010	1	01/01/13 00:00:00	12/31/14 00:00:00	sesame_bread
51109010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51109010	3	01/01/13 00:00:00	12/31/14 00:00:00	ciabatta_bread
51109040	1	01/01/13 00:00:00	12/31/14 00:00:00	sesame_bread
51109040	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51109040	3	01/01/13 00:00:00	12/31/14 00:00:00	ciabatta_bread
51109100	1	01/01/13 00:00:00	12/31/14 00:00:00	Greek
51109100	2	01/01/13 00:00:00	12/31/14 00:00:00	Syrian_flat_bread
51109100	3	01/01/13 00:00:00	12/31/14 00:00:00	Sahara
51109100	4	01/01/13 00:00:00	12/31/14 00:00:00	Arab
51109100	5	01/01/13 00:00:00	12/31/14 00:00:00	pocket
51109110	1	01/01/13 00:00:00	12/31/14 00:00:00	Greek
51109110	2	01/01/13 00:00:00	12/31/14 00:00:00	Syrian_flat_bread
51109110	3	01/01/13 00:00:00	12/31/14 00:00:00	Sahara
51109110	4	01/01/13 00:00:00	12/31/14 00:00:00	Arab
51109110	5	01/01/13 00:00:00	12/31/14 00:00:00	pocket
51109150	1	01/01/13 00:00:00	12/31/14 00:00:00	cinnamonraisin_pita
51109200	1	01/01/13 00:00:00	12/31/14 00:00:00	cinnamonraisin_pita
51111010	1	01/01/13 00:00:00	12/31/14 00:00:00	onion_cheese
51111010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51111040	1	01/01/13 00:00:00	12/31/14 00:00:00	onion_cheese
51111040	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51113010	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51113100	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51115010	1	01/01/13 00:00:00	12/31/14 00:00:00	Anadama_bread
51115010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51115020	1	01/01/13 00:00:00	12/31/14 00:00:00	Anadama_bread
51115020	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51119010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51119040	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51121010	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51121010	3	01/01/13 00:00:00	12/31/14 00:00:00	garlic_toast
51121010	4	01/01/13 00:00:00	12/31/14 00:00:00	Texas_toast
51121110	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122000	9	01/01/13 00:00:00	12/31/14 00:00:00	light_or_lite
51122000	10	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122010	9	01/01/13 00:00:00	12/31/14 00:00:00	light_or_lite
51122010	10	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122100	3	01/01/13 00:00:00	12/31/14 00:00:00	light_or_lite
51122100	4	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122110	3	01/01/13 00:00:00	12/31/14 00:00:00	light_or_lite
51122110	4	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122300	1	01/01/13 00:00:00	12/31/14 00:00:00	Iron_Kids_Bread_Kids_Choice_Bread
51122300	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51122310	1	01/01/13 00:00:00	12/31/14 00:00:00	Iron_Kids_Bread_Kids_Choice_Bread
51122310	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51123010	1	01/01/13 00:00:00	12/31/14 00:00:00	gluten_bread
51123010	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51123020	1	01/01/13 00:00:00	12/31/14 00:00:00	gluten_bread
51123020	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51127010	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51127020	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51129010	1	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51129010	2	01/01/13 00:00:00	12/31/14 00:00:00	cinnamonraisin
51129010	4	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51129020	1	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51129020	2	01/01/13 00:00:00	12/31/14 00:00:00	cinnamonraisin
51129020	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51130510	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51130520	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51133010	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51133020	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51134000	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51135000	1	01/01/13 00:00:00	12/31/14 00:00:00	bread_with_vegetables_such_as_tomatoes_carrots_spinach_broccoli_olives
51135000	2	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_cheese
51135000	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51135010	1	01/01/13 00:00:00	12/31/14 00:00:00	bread_with_vegetables_such_as_tomatoes_carrots_spinach_broccoli_olives
51135010	2	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_cheese
51135010	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51140100	1	01/01/13 00:00:00	12/31/14 00:00:00	American_Indian_fry_bread
51150000	1	01/01/13 00:00:00	12/31/14 00:00:00	potato_roll
51150000	2	01/01/13 00:00:00	12/31/14 00:00:00	onion_roll
51150000	3	01/01/13 00:00:00	12/31/14 00:00:00	roll_made_from_mix
51150000	4	01/01/13 00:00:00	12/31/14 00:00:00	soft_seeded_roll
51150000	5	01/01/13 00:00:00	12/31/14 00:00:00	brown_n_serve
51150000	8	01/01/13 00:00:00	12/31/14 00:00:00	white_roll_NS_as_to_soft_or_hard
51150000	11	01/01/13 00:00:00	12/31/14 00:00:00	dinner_roll
51153000	1	01/01/13 00:00:00	12/31/14 00:00:00	Kaiser
51153000	2	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_sal__Pandisal_Filipino_bread
51154010	1	01/01/13 00:00:00	12/31/14 00:00:00	frankfurter_bun
51154010	2	01/01/13 00:00:00	12/31/14 00:00:00	potato_bun
51154100	1	01/01/13 00:00:00	12/31/14 00:00:00	potato_bun
51157000	1	01/01/13 00:00:00	12/31/14 00:00:00	steak_roll
51157000	2	01/01/13 00:00:00	12/31/14 00:00:00	torpedo_roll
51160000	1	01/01/13 00:00:00	12/31/14 00:00:00	butterhorn
51160000	2	01/01/13 00:00:00	12/31/14 00:00:00	Portuguese_sweet_bread
51160000	3	01/01/13 00:00:00	12/31/14 00:00:00	sweet_roll_NFS
51160000	4	01/01/13 00:00:00	12/31/14 00:00:00	Hawaiian_bread
51160000	5	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51160100	1	01/01/13 00:00:00	12/31/14 00:00:00	cinnamon_bun_NS_as_to_frosting
51160110	1	01/01/13 00:00:00	12/31/14 00:00:00	honey_bun
51160110	2	01/01/13 00:00:00	12/31/14 00:00:00	Little_Debbie_Honey_Bun
51160110	3	01/01/13 00:00:00	12/31/14 00:00:00	Cinnabon
51160110	4	01/01/13 00:00:00	12/31/14 00:00:00	Pizza_Hut_Cinnamon_Stick
51160110	5	01/01/13 00:00:00	12/31/14 00:00:00	Papa_John’s_Cinnapie
51161000	1	01/01/13 00:00:00	12/31/14 00:00:00	with_jelly
51161000	2	01/01/13 00:00:00	12/31/14 00:00:00	Mexican_sweet_bread_with_fruit
51161000	3	01/01/13 00:00:00	12/31/14 00:00:00	Apple_roll
51161000	4	01/01/13 00:00:00	12/31/14 00:00:00	Kolach
51161000	7	01/01/13 00:00:00	12/31/14 00:00:00	Pan_Dulce
51161000	8	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51161020	1	01/01/13 00:00:00	12/31/14 00:00:00	hot_cross_bun
51161020	2	01/01/13 00:00:00	12/31/14 00:00:00	sweet_roll_with_fruit_NS_as_to_frosting
51161020	3	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51161030	1	01/01/13 00:00:00	12/31/14 00:00:00	Weight_Watchers_Apple_Sweet_Roll
51161050	1	01/01/13 00:00:00	12/31/14 00:00:00	caramel_roll
51161050	2	01/01/13 00:00:00	12/31/14 00:00:00	sweet_roll_with_nuts_NS_as_to_frosting
51161050	3	01/01/13 00:00:00	12/31/14 00:00:00	sticky_bun
51161050	4	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51161250	1	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_Huevo_no_topping
51161250	2	01/01/13 00:00:00	12/31/14 00:00:00	cuerno
51161270	1	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_Huevo_sugar_topping
51161270	2	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_Huevo_crumb_topping
51161270	3	01/01/13 00:00:00	12/31/14 00:00:00	Pan_de_Huevo_NFS
51161270	4	01/01/13 00:00:00	12/31/14 00:00:00	Pan_Dulce_NFS
51161270	5	01/01/13 00:00:00	12/31/14 00:00:00	Mexican_sweet_bread_NFS
51161270	6	01/01/13 00:00:00	12/31/14 00:00:00	pan_dulce_with_icing_all_flavors
51161280	1	01/01/13 00:00:00	12/31/14 00:00:00	Piedra
51161280	2	01/01/13 00:00:00	12/31/14 00:00:00	Mexican_sweet_bread
51165000	1	01/01/13 00:00:00	12/31/14 00:00:00	with_or_without_nuts
51165000	2	01/01/13 00:00:00	12/31/14 00:00:00	coffee_bread_with_icing
51165000	3	01/01/13 00:00:00	12/31/14 00:00:00	Amish_Friendship_Bread
51166000	1	01/01/13 00:00:00	12/31/14 00:00:00	Sara_Lee_Wheat_n_Honey
51166000	2	01/01/13 00:00:00	12/31/14 00:00:00	crescent_roll
51166200	2	01/01/13 00:00:00	12/31/14 00:00:00	danish_pastry_with_chocolate
51168000	1	01/01/13 00:00:00	12/31/14 00:00:00	Mallorca
51180010	1	01/01/13 00:00:00	12/31/14 00:00:00	water_bagel
51180010	2	01/01/13 00:00:00	12/31/14 00:00:00	flavored_bagel
51180010	3	01/01/13 00:00:00	12/31/14 00:00:00	egg_bagel
51180010	4	01/01/13 00:00:00	12/31/14 00:00:00	bialy
51180010	5	01/01/13 00:00:00	12/31/14 00:00:00	Bagel_Thins
51180030	1	01/01/13 00:00:00	12/31/14 00:00:00	Bagel_Thins
51180080	1	01/01/13 00:00:00	12/31/14 00:00:00	blueberry_bagels
51180080	2	01/01/13 00:00:00	12/31/14 00:00:00	Bagel_Thins
51182010	1	01/01/13 00:00:00	12/31/14 00:00:00	homemade
51182010	2	01/01/13 00:00:00	12/31/14 00:00:00	stuffing_NFS
51184000	1	01/01/13 00:00:00	12/31/14 00:00:00	sesame_sticks
51184000	2	01/01/13 00:00:00	12/31/14 00:00:00	HandiSnack_breadsticks
51184000	3	01/01/13 00:00:00	12/31/14 00:00:00	Mootown_Snacks_breadsticks
51184010	1	01/01/13 00:00:00	12/31/14 00:00:00	breadstick_soft
51184020	1	01/01/13 00:00:00	12/31/14 00:00:00	breadstick_NS_as_to_hard_or_soft
51184030	1	01/01/13 00:00:00	12/31/14 00:00:00	Little_Caesars_\Crazy_Bread\
51184030	2	01/01/13 00:00:00	12/31/14 00:00:00	Pizza_Hut_breadsticks
51184030	3	01/01/13 00:00:00	12/31/14 00:00:00	cheese_focaccia
51184100	1	01/01/13 00:00:00	12/31/14 00:00:00	Stella_DOro_Sodium_Free_Breadsticks
51185000	1	01/01/13 00:00:00	12/31/14 00:00:00	seasoned_bread_crumbs
51186010	1	01/01/13 00:00:00	12/31/14 00:00:00	sour_dough
51187000	1	01/01/13 00:00:00	12/31/14 00:00:00	flavors
51187000	2	01/01/13 00:00:00	12/31/14 00:00:00	Nutrisystem_Crisp_Toast
51187020	1	01/01/13 00:00:00	12/31/14 00:00:00	almond_toast
51188500	1	01/01/13 00:00:00	12/31/14 00:00:00	rusk
51188500	2	01/01/13 00:00:00	12/31/14 00:00:00	Gerber
51300050	1	01/01/13 00:00:00	12/31/14 00:00:00	whole_wheat_white
51300050	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51300060	1	01/01/13 00:00:00	12/31/14 00:00:00	whole_wheat_white
51300060	2	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51300100	2	01/01/13 00:00:00	12/31/14 00:00:00	Bagel_Thins
51300110	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51300110	2	01/01/13 00:00:00	12/31/14 00:00:00	whole_grain
51300120	1	01/01/13 00:00:00	12/31/14 00:00:00	presliced_commercial
51300120	2	01/01/13 00:00:00	12/31/14 00:00:00	whole_grain
51300140	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51300140	2	01/01/13 00:00:00	12/31/14 00:00:00	whole_grain
51300150	1	01/01/13 00:00:00	12/31/14 00:00:00	not_presliced
51300150	2	01/01/13 00:00:00	12/31/14 00:00:00	whole_grain
51300210	3	01/01/13 00:00:00	12/31/14 00:00:00	presliced_or_not
51300210	4	01/01/13 00:00:00	12/31/14 00:00:00	whole_grain
