FoodCode	Main.food.description	Old.Main.food.description	ModCode	FoodID
11710371	Similac_Sensitive_infant_formula_readytofeed	Similac_Sensitive_infant_formula_readytofeed	0	11710371.0
11710372	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	0	11710372.0
11710373	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710373.0
11710374	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	0	11710374.0
11710375	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	0	11710375.0
11710376	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Similac_Sensitive_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	0	11710376.0
11710377	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_tap_water	0	11710377.0
11710378	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710378.0
11710379	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Sensitive_infant_formula_prepared_from_powder_made_with_baby_water	0	11710379.0
11710380	Similac_Sensitive_for_SpitUp_infant_formula_NS_as_to_form	Similac_Sensitive_for_SpitUp_infant_formula_NS_as_to_form	0	11710380.0
11710381	Similac_Sensitive_for_SpitUp_infant_formula_readytofeed	Similac_Sensitive_for_SpitUp_infant_formula_readytofeed	0	11710381.0
11710383	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710383.0
11710387	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_tap_water	0	11710387.0
11710388	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710388.0
11710389	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Sensitive_for_SpitUp_infant_formula_prepared_from_powder_made_with_baby_water	0	11710389.0
11710470	Similac_Expert_Care_NeoSure_infant_formula_NS_as_to_form	Similac_Expert_Care_NeoSure_infant_formula_NS_as_to_form	0	11710470.0
11710471	Similac_Expert_Care_NeoSure_infant_formula_readytofeed	Similac_Expert_Care_NeoSure_infant_formula_readytofeed	0	11710471.0
11710473	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710473.0
11710477	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_tap_water	0	11710477.0
11710478	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710478.0
11710479	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Expert_Care_NeoSure_infant_formula_prepared_from_powder_made_with_baby_water	0	11710479.0
11710480	Similac_Go_and_Grow_infant_formula_NS_as_to_form	Similac_Go_and_Grow_infant_formula_NS_as_to_form	0	11710480.0
11710481	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_water_NFS	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710481.0
11710482	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_tap_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_tap_water	0	11710482.0
11710483	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710483.0
11710484	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_baby_water	Similac_Go_and_Grow_infant_formula_prepared_from_powder_made_with_baby_water	0	11710484.0
11710620	Enfamil_PREMIUM_Newborn_infant_formula_NS_as_to_form	Enfamil_PREMIUM_Newborn_infant_formula_NS_as_to_form	0	11710620.0
11710621	Enfamil_PREMIUM_Newborn_infant_formula_readytofeed	Enfamil_PREMIUM_Newborn_infant_formula_readytofeed	0	11710621.0
11710626	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710626.0
11710627	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_tap_water	0	11710627.0
11710628	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710628.0
11710629	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_Newborn_infant_formula_prepared_from_powder_made_with_baby_water	0	11710629.0
11710630	Enfamil_PREMIUM_Infant_infant_formula_NS_as_to_form	Enfamil_PREMIUM_Infant_infant_formula_NS_as_to_form	0	11710630.0
11710631	Enfamil_PREMIUM_Infant_infant_formula_readytofeed	Enfamil_PREMIUM_Infant_infant_formula_readytofeed	0	11710631.0
11710632	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	0	11710632.0
11710633	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	0	11710633.0
11710634	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	0	11710634.0
11710635	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	0	11710635.0
11710636	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710636.0
11710637	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_tap_water	0	11710637.0
11710638	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710638.0
11710639	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_Infant_infant_formula_prepared_from_powder_made_with_baby_water	0	11710639.0
11710640	Enfamil_PREMIUM_LIPIL_infant_formula_NS_as_to_form	Enfamil_PREMIUM_LIPIL_infant_formula_NS_as_to_form	0	11710640.0
11710642	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	0	11710642.0
11710643	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710643.0
11710644	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	0	11710644.0
11710645	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	0	11710645.0
11710646	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	0	11710646.0
11710647	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710647.0
11710648	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710648.0
11710649	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_PREMIUM_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710649.0
11710650	Enfamil_LIPIL_infant_formula_NS_as_to_form	Enfamil_LIPIL_infant_formula_NS_as_to_form	0	11710650.0
11710651	Enfamil_LIPIL_infant_formula_readytofeed	Enfamil_LIPIL_infant_formula_readytofeed	0	11710651.0
11710652	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	0	11710652.0
11710653	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710653.0
11710654	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	0	11710654.0
11710655	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	0	11710655.0
11710656	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Enfamil_LIPIL_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	0	11710656.0
11710657	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710657.0
11710658	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710658.0
11710659	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710659.0
11710660	Enfamil_A_R_Lipil_infant_formula_NS_as_to_form	Enfamil_A.R._Lipil_infant_formula_NS_as_to_form	0	11710660.0
11710661	Enfamil_A_R_Lipil_infant_formula_readytofeed	Enfamil_A.R._Lipil_infant_formula_readytofeed	0	11710661.0
11710663	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710663.0
11710664	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710664.0
11710665	Enfamil_EnfaCare_LIPIL_infant_formula_NS_as_to_form	Enfamil_EnfaCare_LIPIL_infant_formula_NS_as_to_form	0	11710665.0
11710666	Enfamil_EnfaCare_LIPIL_infant_formula_readytofeed	Enfamil_EnfaCare_LIPIL_infant_formula_readytofeed	0	11710666.0
11710667	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710667.0
11710668	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710668.0
11710669	Enfamil_A_R_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_A.R._LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710669.0
11710670	Enfamil_Gentlease_LIPIL_infant_formula_NS_as_to_form	Enfamil_Gentlease_LIPIL_infant_formula_NS_as_to_form	0	11710670.0
11710671	Enfamil_Gentlease_LIPIL_infant_formula_readytofeed	Enfamil_Gentlease_LIPIL_infant_formula_readytofeed	0	11710671.0
11710673	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710673.0
11710674	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710674.0
11710675	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710675.0
11710676	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_EnfaCare_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710676.0
11710677	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710677.0
11710678	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710678.0
11710679	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Gentlease_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710679.0
11710680	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_NS_as_to_form	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_NS_as_to_form	0	11710680.0
11710681	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_readytofeed	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_readytofeed	0	11710681.0
11710683	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710683.0
11710687	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710687.0
11710688	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710688.0
11710689	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Enfagrow_PREMIUM_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710689.0
11710690	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_NS_as_to_form	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_NS_as_to_form	0	11710690.0
11710693	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710693.0
11710697	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_tap_water	0	11710697.0
11710698	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710698.0
11710699	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	Enfamil_Gentlease_Next_Step_LIPIL_infant_formula_prepared_from_powder_made_with_baby_water	0	11710699.0
11710800	Pediasure_infant_formula_NS_as_to_form	Pediasure_infant_formula_NS_as_to_form	0	11710800.0
11710801	Pediasure_infant_formula_readytofeed	Pediasure_infant_formula_readytofeed	0	11710801.0
11710805	Pediasure_Fiber_infant_formula_NS_as_to_form	Pediasure_Fiber_infant_formula_NS_as_to_form	0	11710805.0
11710806	Pediasure_Fiber_infant_formula_readytofeed	Pediasure_Fiber_infant_formula_readytofeed	0	11710806.0
11710910	Gerber_Good_Start_Gentle_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start__Gentle_Plus_infant_formula_NS_as_to_form	0	11710910.0
11710911	Gerber_Good_Start_Gentle_Plus_infant_formula_readytofeed	Gerber_Good_Start_Gentle_Plus_infant_formula_readytofeed	0	11710911.0
11710912	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_water_NFS	0	11710912.0
11710913	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710913.0
11710914	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_tap_water	0	11710914.0
11710915	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_plain_bottled_water	0	11710915.0
11710916	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_liquid_concentrate_made_with_baby_water	0	11710916.0
11710917	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	0	11710917.0
11710918	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710918.0
11710919	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	0	11710919.0
11710920	Gerber_Good_Start_Protect_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_Protect_Plus_infant_formula_NS_as_to_form	0	11710920.0
11710923	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710923.0
11710927	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_tap_water	0	11710927.0
11710928	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710928.0
11710929	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_Protect_Plus_infant_formula_prepared_from_powder_made_with_baby_water	0	11710929.0
11710930	Gerber_Good_Start_2_Gentle_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_2_Gentle_Plus_infant_formula_NS_as_to_form	0	11710930.0
11710933	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710933.0
11710937	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_tap_water	0	11710937.0
11710938	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_plain_bottled_water	0	11710938.0
11710939	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	Gerber_Good_Start_2_Gentle_Plus_infant_formula_prepared_from_powder_made_with_baby_water	0	11710939.0
11710940	Gerber_Good_Start_2_Protect_Plus_infant_formula_NS_as_to_form	Gerber_Good_Start_2_Protect_Plus_infant_formula_NS_as_to_form	0	11710940.0
11710943	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	Gerber_Good_Start_2_Protect_Plus_infant_formula_prepared_from_powder_made_with_water_NFS	0	11710943.0
