FoodCode	Main.food.description
56101000	mostaccioli
56101000	cavatoni_ricci
56101000	bows
56101000	twirls
56101000	spirals
56101000	pasta_NFS
56101010	lasagna_noodles
56101010	orzo
56101010	ziti
56101010	rotini
56101010	shells
56101010	wagon_wheels
56101010	cart_wheels
56101010	manicotti
56101010	rigatoni
56101010	mostaccioli
56101010	cavatoni
56101010	ricci
56101010	bows
56101010	twirls
56101010	spirals
56101010	pasta_NS_as_to_type
56101030	lasagna_noodles
56101030	orzo
56101030	ziti
56101030	rotini
56101030	shells
56101030	wagon_wheels
56101030	cart_wheels
56101030	manicotti
56101030	rigatoni
56101030	mostaccioli
56101030	cavatoni_ricci
56101030	bows
56101030	twirls
56101030	spirals
56101030	pasta_NS_as_to_type
56102000	lasagna_noodles
56102000	orzo
56102000	ziti
56102000	rotini
56102000	shells
56102000	wagon_wheels
56102000	cart_wheels
56102000	manicotti
56102000	rigatoni
56102000	mostaccioli
56102000	cavatoni_ricci
56102000	bows
56102000	twirls
56102000	spirals
56102010	lasagna_noodles
56102010	orzo
56102010	ziti
56102010	rotini
56102010	shells
56102010	wagon_wheels
56102010	cart_wheels
56102010	manicotti
56102010	rigatoni
56102010	mostaccioli
56102010	cavatoni_ricci
56102010	bows
56102010	twirls
56102010	spirals
56102020	lasagna_noodles
56102020	orzo
56102020	ziti
56102020	rotini
56102020	shells
56102020	wagon_wheels
56102020	cart_wheels
56102020	manicotti
56102020	rigatoni
56102020	mostaccioli
56102020	cavatoni_ricci
56102020	bows
56102020	twirls
56102020	spirals
56104000	tricolor_vegetable_macaroni
56104010	tricolor_vegetable_macaroni
56104020	tricolor_vegetable_macaroni
56112000	pastina
56112000	egg_noodles
56112010	pastina
56112010	egg_noodles
56112030	pastina
56112030	egg_noodles
56112030	fried_noodles
56112030	Noodle_Roni
56112030	MugOLunch
56116000	Chinese_noodles
56116990	transparent_noodles
56116990	cellophane_noodles
56117000	transparent_noodles
56117000	cellophane_noodles
56117010	transparent_noodles
56117010	cellophane_noodles
56117090	rice_noodles
56117100	rice_noodles
56117110	rice_noodles
56130000	fides
56130000	linguini
56130000	vermicelli
56130010	fides
56130010	linguini
56130010	vermicelli
56131000	fides
56131000	linguini
56131000	vermicelli
56140100	macaroni_spaghetti_any_shape_of_pasta
56200390	egg_barley
56200400	egg_barley
56200490	Kasha
56200500	kasha
56200510	kasha
56201210	Quaker_Instant_Grits__Original
56201220	Quaker_Instant_Grits__Original
56201230	Quaker_Instant_Grits__Original
56201240	Quaker_Instant_Grits__Country_Ham
56201240	Quaker_Instant_Grits_Red_Eye_Gravy
56201240	Quaker_Instant_Grits_Country_Bacon
56201250	Quaker_Instant_Grits__Country_Ham
56201250	Quaker_Instant_Grits_Red_Eye_Gravy
56201250	Quaker_Instant_Grits_Country_Bacon
56201260	Quaker_Instant_Grits__Country_Ham
56201260	Quaker_Instant_Grits_Red_Eye_Gravy
56201260	Quaker_Instant_Grits_Country_Bacon
56201340	Quaker_Instant_Grits__Original
56201342	Quaker_Instant_Grits__Original
56201344	Quaker_Instant_Grits__Original
56201510	cornmeal_mush_NS_as_to_made_with_water_or_milk
56201510	mush_NFS
56201510	Polenta_baked_or_boiled
56201520	made_with_water
56201520	fried_Polenta
56201520	made_with_milk
56201550	boiled_cornbread
56201560	cornmeal_guanimes
56201750	hydrolyzed_cornstarch_powder
56202900	McDonalds_Burger_King_Starbucks_and_other_fast_food
56202900	all_flavors
56202970	Quaker_Quick_Oats
56203020	Quaker_Quick_Oats
56203030	with_spice
56203030	Under_Cover_Bears_Instant_Oatmeal
56203030	with_fruit
56203030	with_nuts
56203030	plain
56203030	with_fruit_and_cream
56203030	Quaker_Express_Instant_Oatmeal_all_flavors
56203060	Quaker_Quick_Oats
56203070	Quaker_Express_Instant_Oatmeal_all_flavors
56203080	Quaker_Express_Instant_Oatmeal_all_flavors
56203110	Maypo
56203200	oatmeal_with_fruit_NS_as_to_type_of_oatmeal
56203212	Quaker_Quick_Oats
56203213	plain
56203213	with_spice
56203213	with_fruit
56203213	with_nuts
56203213	with_fruit_and_cream
56203213	Quaker_Express_Instant_Oatmeal_all_flavors
56203222	Quaker_Quick_Oats
56203223	Quaker_Express_Instant_Oatmeal_all_flavors
56203232	Quaker_Quick_Oats
56203233	Quaker_Express_Instant_Oatmeal_all_flavors
56203540	Avena_con_leche_y_azucar_NS_as_to_type_of_milk
56203540	Avena_estilo_puertorriqueno
56203600	Quaker_Multigrain_Oatmeal
56203610	Quaker_Multigrain_Oatmeal
56203620	Quaker_Multigrain_Oatmeal
56205002	NS_as_to_fat_added_in_cooking
56205002	NS_as_to_type_of_fat_added_in_cooking
56205002	basmati_or_jasmine_rice
56205004	made_with_animal_fat_or_meat_drippings
56205004	basmati_or_jasmine_rice
56205006	made_with_shortening
56205006	basmati_or_jasmine_rice
56205008	made_without_fat
56205008	basmati_or_jasmine_rice
56205012	NS_as_to_fat_added_in_cooking
56205012	NS_as_to_type_of_fat_added_in_cooking
56205014	made_with_animal_fat_or_meat_drippings
56205016	made_with_shortening
56205018	made_without_fat
56205080	cream_o_sopa_de_arroz_con_leche
56205094	with_or_without_fat_added_in_cooking
56205101	Conjee
56205101	rice_porridge_or_gruel
56205190	sticky_rice
56205190	sushi_rice
56205200	Rice_Dream
56205230	Rice_Dream_Bar
56205240	Rice_Dream_Bar
56205300	Uncle_Bens_Long_Grain_and_Wild_Rice_flavored_all_flavors
56205320	flavored_white_and_wild_rice_NFS
56205320	Uncle_Bens_Long_Grain_and_Wild_Rice_flavored_all_flavors
56205330	Uncle_Bens_Long_Grain_and_Wild_Rice_flavored_all_flavors
56206970	farina
56206980	farina
56206990	farina
56207000	farina
56207010	farina
56207020	farina
56207030	farina
56207050	Harina_de_trigo_estilo_puertorriqueno
56207060	farina
56207070	farina
56207080	farina
56207082	farina
56207083	farina
56207084	farina
56207086	farina
56207087	farina
56207088	farina
56207091	farina
56207092	farina
56207093	farina
56207094	farina
56207095	farina
56207096	farina
56207110	wheat_pilaf
56207120	wheat_pilaf
56207190	Wheatena
56207190	Ralston
56207190	Zoom
56207190	Roman_Meal
56207190	Branola
56207190	home_ground_cereal
56207190	Roman_Meal_with_oats
56207200	Wheatena
56207200	Ralston
56207200	Zoom
56207200	Roman_Meal
56207200	Branola
56207200	home_ground_cereal
56207200	Roman_Meal_with_oats
56207210	Wheatena
56207210	Ralston
56207210	Zoom
56207210	Roman_Meal
56207210	Roman_Meal_with_oats
56207210	Branola
56207210	home_ground_cereal
56207212	Wheatena
56207212	Ralston
56207212	Zoom
56207212	Roman_Meal
56207212	Roman_Meal_with_oats
56207212	Branola
56207212	home_ground_cereal
56207212	with_or_without_fat_added_in_cooking
56207220	farina
56207230	farina
56207300	Maltex
56207300	MaltOMeal
56207330	Maltex
56207330	MaltOMeal
56207340	Maltex
56207340	MaltOMeal
56207342	Maltex
56207342	MaltOMeal
56207342	with_or_without_fat_added_in_cooking
56207350	cocoa_wheat_cereal
56207350	Chocolate_MaltOMeal
56207350	with_or_without_fat_added_in_cooking
56207360	cocoa_wheat_cereal
56207360	Chocolate_MaltOMeal
56207365	cocoa_wheat_cereal
56207365	Chocolate_MaltOMeal
56207370	cocoa_wheat_cereal
56207370	Chocolate_MaltOMeal
56208500	Mothers_Oat_Bran
56208510	Mothers_Oat_Bran
56208520	Mothers_Oat_Bran
57106260	all_flavors
57106260	Triple_Berry
57124200	store_brands
57124200	Cocoa_Comets
57130000	all_flavors
57134000	store_brands_See_also_Toasties
57207000	store_brands
57214000	all_flavors
57221700	store_brands
57221700	Frosted_Fruit_Rings
57227000	store_brands
57237100	Honey_Bunches_of_Oats_with_Real_Strawberries
57237100	Honey_Bunches_of_Oats_with_Cinnamon_Bunches
57237100	Honey_Bunches_of_Oats_with_Chocolate_Bunches
57237100	Honey_Bunches_of_Oats_with_Real_Peaches
57237200	with_multigrain_flakes
57237900	all_flavors
57301530	Kashi_Heart_to_Heart_Warm_Cinnamon
57305150	Magic_Stars
57305150	store_brands
57305174	MaltOMeal_Berry_Colossal_Crunch
57308190	Musesli_with_dried_fruits_and_nuts
57309100	Nature_Valley_Granola_NFS
57329000	store_brands
57337000	store_brand_See_also_Crispy_Rice
57348000	store_brand
57349000	Kelloggs_Zucaritas
57401100	Tasteeos
57401100	store_brands
57416010	store_brands
57417000	spoon_size_shredded_wheat
57419000	include_all_flavors
57601100	millers_bran
57801000	BeechNut_Stage_1
57801000	Gerber_First_Foods
57803000	baby_cereal_NFS
57803000	Gerber
57803000	Earths_Best
57803000	BeechNut_Stage_2
57804000	BeechNut_Stage_1
57804000	Gerber_First_Foods
57805000	BeechNut_Stage_1
57805000	Gerber_First_Foods
57805080	BeechNut_Stage_2
57805080	Gerber
57805090	Gerber
57805100	BeechNut_Stage_2
57805100	Gerber
57805500	Earths_Best
57806000	Gerber_Second_Foods
57806050	Earth_Best_Whole_Grain_MultiGrain_Cereal
57806100	BeechNut_Stage_2
57806100	Gerber
57806200	Gerber_Third_Foods_Instant_Oatmeal_with_Peaches_and_Vanilla
57806200	Gerber_Third_Foods_Instant_Oatmeal_with_Bananas
57806200	Gerber_Third_Foods_Instant_Oatmeal_with_Apples_and_Cinnamon
57807010	Gerber_Tender_Harvest_Whole_Grain_Wheat_with_Apples_cereal
57822000	cereal_with_fruit_NFS
57822000	mixed_cereal_with_fruit_NFS
57822000	Gerber_Second_Foods
57822000	Gerber_Third_Foods
57823000	Gerber_Second_foods
57823000	Gerber_Third_Foods
57824000	Gerber_Second_Foods
57824500	Gerber_Third_Foods
57830100	Apple_Banana
57830100	Apple_Cinnamon
58100000	breakfast_burrito
58100010	with_bacon_beef_ham_sausage_andor_chorizo
58100013	McDonalds_Breakfast_Sausage_Burrito
58100013	ChickfilA_Sausage_Breakfast_Burrito
58100013	with_bacon_beef_ham_sausage_andor_chorizo
58100015	with_bacon_beef_ham_sausage_andor_chorizo
58100017	McDonalds_McSkillet_Burrito_with_Sausage
58100017	with_bacon_beef_ham_sausage_andor_chorizo
58100020	with_bacon_beef_ham_sausage_andor_chorizo
58100100	with_beef_steak_pork_sausage_andor_chorizo
58100120	with_beef_steak_pork_sausage_andor_chorizo
58100120	burrito_NFS
58100125	Taco_Bell_12_lb_Combo_Burrito
58100125	with_beef_steak_pork_sausage_andor_chorizo
58100135	with_beef_steak_pork_sausage_andor_chorizo
58100135	Taco_Bell_Crunchwrap_Supreme
58100140	with_beef_steak_pork_sausage_andor_chorizo
58100145	Taco_Bell_Burrito_Supreme
58100145	with_beef_steak_pork_sausage_andor_chorizo
58100160	Taco_Bell_Grilled_Stuft_Burrito
58100160	with_beef_steak_pork_sausage_andor_chorizo
58100165	with_beef_steak_pork_sausage_andor_chorizo
58100200	with_turkey
58100220	with_turkey
58100235	with_turkey
58100245	Taco_Bell_Burrito_Supreme
58100245	with_turkey
58100255	Taco_Bell_Grilled_Stuft_Burrito
58100255	with_turkey
58100260	with_turkey
58100325	Taco_Bell_Bean_Burrito
58100330	Taco_Bell_7_Layer_Burrito
58100520	Taco_Bell_enchirito
58100520	with_beef_steak_pork_sausage_andor_chorizo
58100520	enchilada_NFS
58100525	with_beef_steak_pork_sausage_andor_chorizo
58100530	with_beef_steak_pork_sausage_andor_chorizo
58100535	with_beef_steak_pork_sausage_andor_chorizo
58100620	with_turkey
58100625	with_turkey
58100630	with_turkey
58100635	with_turkey
58101320	taco_or_tostada_NFS
58101320	with_beef_steak_pork_sausage_andor_chorizo
58101323	Taco_Bell_Taco_NFS
58101323	Taco_Bell_Beef_Taco
58101323	with_beef_steak_pork_sausage_andor_chorizo
58101325	with_beef_steak_pork_sausage_andor_chorizo
58101345	with_beef_steak_pork_sausage_andor_chorizo
58101347	Taco_Bell_Soft_Beef_Taco
58101347	with_beef_steak_pork_sausage_andor_chorizo
58101350	with_beef_steak_pork_sausage_andor_chorizo
58101357	Taco_Bell_Soft_Taco_Supreme
58101357	with_beef_steak_pork_sausage_andor_chorizo
58101450	with_turkey
58101457	Taco_Bell_Chicken_Soft_Taco
58101460	with_turkey
58101520	Taco_Bell_Chicken_Taco
58101520	with_turkey
58101525	with_turkey
58101620	with_beef_steak_pork_sausage_andor_chorizo
58101625	with_turkey
58101630	with_beef_steak_pork_sausage_andor_chorizo
58101635	with_turkey
58101720	Taco_Bell_Tostada
58101730	beef_steak_pork_sausage_andor_chorizo
58101733	Taco_Bell_Mexican_Pizza
58101733	Taco_Bell_Tostada
58101733	with_beef_steak_pork_sausage_andor_chorizo
58101735	with_turkey
58101745	with_beef_steak_pork_sausage_andor_chorizo
58101750	with_turkey
58101800	Hamburger_Helper_Taco_Bake
58101830	Frito_pie_NFS
58101930	Taco_Bell_Taco_Salad
58101930	with_beef_steak_pork_sausage_andor_chorizo
58101935	with_turkey
58101945	with_beef_steak_pork_sausage_andor_chorizo
58101950	with_turkey
58103120	beef
58103120	pork
58103120	tamale_NFS
58103130	turkey
58104130	with_beef_steak_pork_sausage_andor_chorizo
58104150	with_turkey
58104180	Taco_Bells_Nachos_Supreme
58104180	with_beef_steak_pork_sausage_andor_chorizo
58104190	with_turkey
58104280	Taco_Bell_Chalupa_Supreme
58104280	with_beef_steak_pork_sausage_andor_chorizo
58104280	Taco_Bell_Gordita_Supreme
58104290	Taco_Bell_Chalupa_Baja
58104290	Taco_Bell_Chalupa_Nacho_Cheese
58104290	with_beef_steak_pork_sausage_andor_chorizo
58104290	Taco_Bell_Gordita_Nacho_Cheese
58104290	Taco_Bell_Gordita_Baja
58104320	Taco_Bell_Chalupa_Supreme
58104320	with_turkey
58104320	Taco_Bell_Gordita_Supreme
58104340	Taco_Bell_Chalupa_Baja
58104340	Taco_Bell_Chalupa_Nacho_Cheese
58104340	with_turkey
58104340	Taco_Bell_Gordita_Baja
58104340	Taco_Bell_Gordita_Nacho_Cheese
58104500	with_beef_steak_pork_sausage_andor_chorizo
58104530	with_turkey
58104535	with_beef_steak_pork_sausage_andor_chorizo
58104550	with_turkey
58104720	Taco_Bell_Cheese_Quesadilla
58104730	Taco_Bell_Steak_Quesadilla
58104730	with_beef_steak_pork_sausage_andor_chorizo
58104740	turkey
58104745	Taco_Bell_Chicken_Quesadilla
58104760	with_beef_steak_pork_sausage_andor_chorizo
58104770	with_turkey
58104820	taquitos_NFS
58104820	flauta_NFS
58104820	with_beef_steak_pork_sausage_andor_chorizo
58104825	with_beef_steak_pork_sausage_andor_chorizo
58104830	with_turkey
58104835	with_turkey
58104905	with_bacon_beef_ham_sausage_andor_chorizo
58105000	with_turkey
58105050	with_beef_steak_pork_sausage_andor_chorizo
58105110	pupusa_NFS
58105110	meat_pupusa_NFS
58105110	filled_with_beef_pork_or_chicken
58106200	NS_as_to_type_of_crust
58106200	medium_crust
58106200	regular_crust
58106200	original_crust
58106200	brick_oven_style_crust
58106200	garlic_bread_crust
58106200	readytobake_pizza
58106205	rising_crust_pizza
58106205	French_bread_pizza
58106205	pan_pizza
58106205	deep_dish_pizza
58106205	Three_Cheese_Bagel_Bites
58106205	readytobake_pizza
58106210	pizza_NS_as_to_topping_and_crust
58106220	pizza_thin_crust_NS_as_to_topping
58106220	thin_and_crispy
58106220	crunchy_thin
58106220	from_homemade_or_from_street_vendor
58106225	handtossed
58106225	original
58106225	medium
58106225	from_homemade_or_from_street_vendor
58106230	English_muffin
58106230	pizza_thick_crust_NS_as_to_topping
58106230	pan_pizza
58106230	deepdish
58106230	made_with_Boboli_pizza_crust
58106230	from_homemade_or_from_street_vendor
58106233	with_tomatoes
58106233	cheese_stuffed_crust
58106233	Pizza_Hut_stuffed_crust_pan_pizza
58106235	NS_as_to_type_of_crust
58106235	regular_crust
58106235	medium_crust
58106235	thin_and_crispy
58106236	French_bread_pizza
58106236	pan_pizza
58106236	deep_dish_pizza
58106250	thin_and_crispy
58106250	crunchy_thin
58106255	handtossed
58106255	original
58106255	medium
58106260	pan_pizza
58106260	deep_dish_pizza
58106260	English_muffin
58106260	made_with_Boboli_pizza_crust
58106300	NS_as_to_type_of_crust
58106300	medium_crust
58106300	regular_crust
58106300	original_crust
58106300	brick_oven_style_crust
58106300	garlic_bread_crust
58106300	readytobake_pizza
58106305	rising_crust_pizza
58106305	French_bread_pizza
58106305	pan_pizza
58106305	deep_dish_pizza
58106305	readytobake_pizza
58106310	with_one_or_two_vegetable_toppings
58106320	with_one_or_two_vegetable_toppings
58106320	thin_and_crispy
58106320	crunchy_thin
58106325	handtossed
58106325	original
58106325	medium
58106325	with_one_or_two_vegetable_toppings
58106330	pan_pizza
58106330	deepdish
58106330	made_with_Boboli_pizza_crust
58106330	with_one_or_two_vegetable_toppings
58106330	English_muffin
58106340	Pizza_Hut_Veggie_Lovers_pizza
58106340	Dominos_Vegi_Feast
58106340	Papa_Johns_Garden_Fresh_specialty_pizza
58106340	with_three_or_more_vegetable_toppings
58106345	Pizza_Hut_Veggie_Lovers_pizza
58106345	Dominos_Vegi_Feast
58106345	Papa_Johns_Garden_Fresh_specialty_pizza
58106345	with_three_or_more_vegetable_toppings
58106345	thin_and_crispy
58106345	crunchy_thin
58106347	handtossed
58106347	original
58106347	medium
58106347	with_three_or_more_vegetable_toppings
58106350	Pizza_Hut_Veggie_Lovers_pizza
58106350	Dominos_Vegi_Feast
58106350	Papa_Johns_Garden_Fresh_specialty_pizza
58106350	with_three_or_more_vegetable_toppings
58106350	pan_pizza
58106350	deep_dish_pizza
58106350	made_with_Boboli_pizza_crust
58106350	English_muffin
58106359	handtossed
58106359	original
58106359	medium
58106360	pan_pizza
58106360	deepdish
58106360	made_with_Boboli_pizza_crust
58106500	pepperoni
58106500	sausage
58106500	ground_beef
58106500	ham
58106500	bacon
58106500	salami
58106500	steak
58106500	chicken
58106500	NS_as_to_type_of_crust
58106500	medium_crust
58106500	regular_crust
58106500	original_crust
58106500	brick_oven_style_crust
58106500	garlic_bread_crust
58106500	readytobake_pizza
58106500	seafood
58106505	pepperoni
58106505	sausage
58106505	ground_beef
58106505	ham
58106505	bacon
58106505	salami
58106505	steak
58106505	chicken
58106505	rising_crust_pizza
58106505	French_bread_pizza
58106505	pan_pizza
58106505	deep_dish_pizza
58106505	Bagel_Bites
58106505	readytobake_pizza
58106505	seafood
58106550	thin_and_crispy
58106550	crunchy_thin
58106550	from_homemade_or_from_street_vendor
58106555	handtossed
58106555	original
58106555	medium
58106555	from_homemade_or_from_street_vendor
58106560	English_muffin
58106560	pan_pizza
58106560	deep_dish_pizza
58106560	made_with_Boboli_pizza_crust
58106560	from_homemade_or_from_street_vendor
58106565	cheese_stuffed_crust
58106565	Pizza_Hut_Stuffed_Crust_pan_pizza
58106570	NS_as_to_type_of_crust
58106570	medium_crust
58106570	regular_crust
58106570	thin_and_crispy
58106580	deep_dish_pizza
58106580	French_bread_pizza
58106580	pan_pizza
58106610	sausage
58106610	ground_beef
58106610	ham
58106610	bacon
58106610	salami
58106610	steak
58106610	with_one_or_two_meat_toppings
58106620	sausage
58106620	ground_beef
58106620	ham
58106620	bacon
58106620	salami
58106620	steak
58106620	with_one_or_two_meat_toppings
58106620	thin_and_crispy
58106620	crunchy_thin
58106620	chicken
58106620	seafood
58106620	from_homemade_or_from_street_vendor
58106625	handtossed
58106625	original
58106625	medium
58106625	sausage
58106625	ground_beef
58106625	ham
58106625	bacon
58106625	salami
58106625	steak
58106625	with_one_or_two_meat_toppings
58106625	chicken
58106625	seafood
58106625	from_homemade_or_from_street_vendor
58106630	sausage
58106630	ground_beef
58106630	ham
58106630	bacon
58106630	salami
58106630	steak
58106630	English_muffin
58106630	pan_pizza
58106630	deep_dish_pizza
58106630	with_one_or_two_meat_toppings
58106630	chicken
58106630	seafood
58106630	made_with_Boboli_pizza_crust
58106630	from_homemade_or_from_street_vendor
58106633	sausage
58106633	ground_beef
58106633	steak
58106633	bacon
58106633	ham
58106633	salami
58106633	chicken
58106633	seafood
58106633	cheese_stuffed_crust
58106633	Pizza_Hut_Stuffed_Crust_pan_pizza
58106635	sausage
58106635	ground_beef
58106635	steak
58106635	bacon
58106635	ham
58106635	chicken
58106635	seafood
58106635	regular_crust
58106635	NS_as_to_type_of_crust
58106635	medium_crust
58106635	thin_and_crispy
58106636	sausage
58106636	ground_beef
58106636	steak
58106636	bacon
58106636	ham
58106636	chicken
58106636	seafood
58106636	deep_dish_pizza
58106636	French_bread_pizza
58106636	pan_pizza
58106640	Pizza_Hut_Meat_Lovers_pizza
58106640	Dominos_Meatzza_Feast
58106640	Papa_Johns_The_Meats_specialty_pizza
58106640	with_three_or_more_meat_toppings
58106640	pepperoni
58106640	sausage
58106640	ground_beef
58106640	ham
58106640	bacon
58106640	salami
58106640	steak
58106650	Pizza_Hut_Meat_Lovers_pizza
58106650	Dominos_Meatzza_Feast
58106650	Papa_Johns_The_Meats_specialty_pizza
58106650	with_three_or_more_meat_toppings
58106650	pepperoni
58106650	sausage
58106650	ground_beef
58106650	ham
58106650	bacon
58106650	salami
58106650	steak
58106650	thin_and_crispy
58106650	crunchy_thin
58106650	chicken
58106650	seafood
58106655	handtossed
58106655	original
58106655	medium
58106655	pepperoni
58106655	sausage
58106655	ground_beef
58106655	ham
58106655	bacon
58106655	salami
58106655	steak
58106655	with_three_or_more_meat_toppings
58106655	chicken
58106655	seafood
58106660	Pizza_Hut_Meat_Lovers_pizza
58106660	Dominos_Meatzza_Feast
58106660	Papa_Johns_The_Meats_specialty_pizza
58106660	with_three_or_more_meat_toppings
58106660	pan_pizza
58106660	deep_dish_pizza
58106660	pepperoni
58106660	sausage
58106660	ground_beef
58106660	ham
58106660	bacon
58106660	salami
58106660	steak
58106660	chicken
58106660	seafood
58106660	english_muffin
58106660	made_with_Boboli_pizza_crust
58106700	NS_as_to_type_of_crust
58106700	medium_crust
58106700	regular_crust
58106700	original_crust
58106700	brick_oven_style_crust
58106700	garlic_bread_crust
58106700	supreme_pizza
58106700	readytobake_pizza
58106700	pepperoni
58106700	sausage
58106700	ground_beef
58106700	steak
58106700	bacon
58106700	ham
58106700	salami
58106700	chicken
58106700	seafood
58106705	rising_crust_pizza
58106705	pan_pizza
58106705	deep_dish_pizza
58106705	French_bread_pizza
58106705	supreme
58106705	readytobake_pizza
58106705	pepperoni
58106705	sausage
58106705	ground_beef
58106705	steak
58106705	bacon
58106705	ham
58106705	salami
58106705	chicken
58106705	seafood
58106710	with_one_two_or_three_meat_and_vegetable_toppings
58106720	with_one_two_or_three_meat__and_vegetable_toppings
58106720	thin_and_crispy
58106720	crunchy_thin
58106720	pepperoni
58106720	sausage
58106720	ground_beef
58106720	steak
58106720	bacon
58106720	ham
58106720	salami
58106720	chicken
58106720	seafood
58106725	handtossed
58106725	original
58106725	medium
58106725	with_one_two_or_three_meat_and_vegetable_toppings
58106725	pepperoni
58106725	sausage
58106725	ground_beef
58106725	steak
58106725	bacon
58106725	ham
58106725	salami
58106725	chicken
58106725	seafood
58106730	pan_pizza
58106730	deepdish
58106730	made_with_Boboli_pizza_crust
58106730	with_one_two_or_three_meat_and_vegetable_toppings
58106730	pepperoni
58106730	sausage
58106730	ground_beef
58106730	steak
58106730	bacon
58106730	ham
58106730	salami
58106730	chicken
58106730	seafood
58106735	Pizza_Hut_Supreme_pizza
58106735	Dominos_Extravaganzza_Feast
58106735	Papa_Johns_The_Works_specialty_pizza
58106735	with_two_or_more_meat_toppings_and_two_or_more_vegetable_toppings
58106736	Pizza_Hut_Supreme_pizza
58106736	Dominos_Extravaganzza_Feast
58106736	Papa_Johns_The_Works_specialty_pizza
58106736	with_two_or_more_meat_toppings_and_two_or_more_vegetable_toppings
58106736	thin_and_crispy
58106736	crunchy_thin
58106736	pepperoni
58106736	sausage
58106736	ground_beef
58106736	steak
58106736	bacon
58106736	ham
58106736	salami
58106736	chicken
58106736	seafood
58106737	Pizza_Hut_Supreme_pizza
58106737	Dominos_Extravaganzza_Feast
58106737	Papa_Johns_The_Works_specialty_pizza
58106737	with_two_or_more_meat_toppings_and_two_or_more_vegetable_toppings
58106737	pan_pizza
58106737	deep_dish_pizza
58106737	made_with_Boboli_pizza_crust
58106737	pepperoni
58106737	sausage
58106737	ground_beef
58106737	steak
58106737	bacon
58106737	ham
58106737	salami
58106737	chicken
58106737	seafood
58106738	handtossed
58106738	original
58106738	medium
58106738	with_two_or_more_meat_and_two_or_more_vegetable_toppings
58106738	pepperoni
58106738	sausage
58106738	ground_beef
58106738	steak
58106738	bacon
58106738	ham
58106738	salami
58106738	chicken
58106738	seafood
58106740	ham_and_pineapple
58106740	Canadian_bacon_and_pineapple
58106750	ham_and_pineapple
58106750	Canadian_bacon_and_pineapple
58106750	thin_and_crispy
58106750	crunchy_thin
58106750	chicken_and_pineapple
58106750	Dominos_Hawaiian_Feast
58106750	Papa_Johns_Hawaiian_BBQ_Chicken_specialty_pizza
58106750	Pizza_Hut_Hawaiian_Luau_specialty_pizza
58106755	handtossed
58106755	original
58106755	medium
58106755	ham_and_pineapple
58106755	Canadian_bacon_and_pineapple
58106755	chicken_and_pineapple
58106755	Dominos_Hawaiian_Feast
58106755	Papa_Johns_Hawaiian_BBQ_Chicken_specialty_pizza
58106755	Pizza_Hut_Hawaiian_Luau_specialty_pizza
58106760	ham_and_pineapple
58106760	Canadian_bacon_and_pineapple
58106760	pan_pizza
58106760	deepdish
58106760	made_with_Boboli_pizza_crust
58106760	chicken_and_pineapple
58106760	Dominos_Hawaiian_Feast
58106760	Papa_Johns_Hawaiian_BBQ_Chicken_specialty_pizza
58106760	Pizza_Hut_Hawaiian_Luau_specialty_pizza
58106820	thin_and_crispy
58106820	crunchy_thin
58106820	NS_as_to_type_of_crust
58106820	medium_crust
58106820	original
58106820	hand_tossed
58106830	pan_pizza
58106830	deepdish
58106830	made_with_Boboli_pizza_crust
58106830	rising_crust
58107050	tomato_pie
58107050	thin_and_crispy
58107050	crunchy_thin
58107050	NS_as_to_type_of_crust
58107050	original
58107050	medium
58107050	handtossed
58107100	tomato_pie
58107100	French_bread_pizza
58107100	pan_pizza
58107100	deepdish
58107100	made_with_Boboli_pizza_crust
58107220	thin_and_crispy
58107220	crunchy_thin
58107220	NS_as_to_type_of_crust
58107220	handtossed
58107220	original
58107220	medium
58107230	pan_pizza
58107230	deepdish
58107230	made_with_Boboli_pizza_crust
58108000	stromboli
58108010	stromboli
58108010	Pizza_Hut_Calizza
58108050	Pizza_Bites
58110110	Chinese_roll
58110110	spring_roll
58110110	lumpia
58110110	vegetable_or_vegetarian_egg_roll
58110120	Chinese_roll
58110120	spring_roll
58110120	lumpia
58110130	Chinese_roll
58110130	spring_roll
58110130	egg_roll_NFS
58110130	lumpia
58110170	Chinese_roll
58110170	spring_roll
58110170	lumpia
58110200	Vietnamese_Bo_Bia_Roll
58110200	fresh_garden_roll_Goi_Cuon
58110200	summer_roll
58111110	Pot_Sticker
58111110	fried_dumpling
58111120	Pot_Sticker
58111120	fried_dumpling
58111130	Pot_sticker
58111130	fried_dumpling
58111200	Crab_Rangoon
58112510	shuimai
58112510	steamed_bun
58112510	steamed_won_ton_wonton
58115210	crab_pastelillo
58116115	with_picadillo
58116120	Empanada_with_savory_filling
58116120	with_picadillo
58116130	with_picadillo
58117510	Hallaca
58118110	Flambeque
58121510	pierogi
58121510	piroshki
58121510	kreplach
58121610	pierogi
58121620	perogi
58122250	flourfilled_beef_casings
58123110	Hawaiian_Manapua
58123110	char_siu_bao
58123110	Asian_barbecue_pork_buns
58123120	Hawaiian_Manapua
58123120	Korean_sweet_bun_filled_with_red_bean_paste
58124210	kolache
58124220	kolache
58124230	kolache
58124250	Greek_spinachcheese_pie
58124500	samosa
58124500	stuffed_pastry_cones
58125110	Quiche_Lorraine
58125110	quiche_NFS
58125120	broccoli_quiche
58126130	Hot_Pockets_Ham_n_Cheese
58126130	Hot_Pockets_Beef_&_Cheddar
