Diet.ID	FoodID	FoodAmt
3252	CS.207	72201100.0	88
3253	CS.282	72201100.0	44
3254	CS.287	72201100.0	44
3255	CS.306	72201100.0	44
3256	CS.349	72201100.0	22
3257	CS.370	72201100.0	22
3258	CS.051	72308000.0	228
3259	CS.057	72308000.0	228
3260	CS.075	72308000.0	228
3261	CS.052	72308500.0	452
3262	CS.075	72308500.0	565
3263	CS.083	72308500.0	226
3264	CS.091	72308500.0	452
3265	L.005.M1	72308500.0	226
3266	L.007.M1	72308500.0	452
3267	L.012.M1	72308500.0	904
3268	CS.068	73101010.0	15.25
3269	CS.115	73101010.0	122
3270	CS.118	73101010.0	25
3271	CS.129	73101010.0	61
3272	CS.178	73101010.0	25
3273	CS.181	73101010.0	244
3274	CS.194	73101010.0	64
3275	CS.195	73101010.0	10
3276	CS.222	73101010.0	30.5
3277	CS.235	73101010.0	96
3278	CS.247	73101010.0	27.5
3279	CS.253	73101010.0	128
3280	CS.267	73101010.0	12.5
3281	CS.285	73101010.0	64
3282	CS.309	73101010.0	55
3283	CS.349	73101010.0	64
3284	CS.370	73101010.0	32
3285	CS.377	73101010.0	50
3286	CS.389	73101010.0	75
3287	T.CS.100	73101010.0	32
3288	T.CS.124	73101010.0	25
3289	T.CS.129	73101010.0	25
3290	T.CS.130	73101010.0	25
3291	T.CS.131	73101010.0	25
3292	T.CS.132	73101010.0	25
3293	CS.177	73101019.0	100
3294	CS.360	73101019.0	100
3295	CS.393	73101019.0	85
3296	CS.159	73201011.0	245
3297	L.032.M0	73201011.0	61.25
3298	CS.008	73201011.900000	245
3299	CS.070	73201011.900000	61.25
3300	CS.075	73201011.900000	61.25
3301	CS.304	73201011.900000	122.5
3302	L.007.M4	73201011.900000	122.5
3303	L.024.M2	73201011.900000	61.25
3304	L.031.M2	73201011.900000	245
3305	L.031.M3	73201011.900000	245
3306	L.033.M0	73201011.900000	61.25
3307	T.CS.089	73201011.900000	61.25
3308	T.CS.151	73201011.900000	61.25
3309	T.CS.177	73201011.900000	61.25
3310	T.CS.099	73201021.0	125
3311	T.CS.115	73302011.0	43.75
3312	T.CS.012	73303000.0	50
3313	T.CS.018	73303000.0	25
3314	T.CS.024	73303000.0	150
3315	T.CS.028	73303000.0	50
3316	T.CS.033	73303000.0	75
3317	T.CS.038	73303000.0	100
3318	T.CS.079	73303000.0	50
3319	T.FS.CS.021	73303000.0	25
3320	T.FS.CS.022	73303000.0	50
3321	CS.158	73401500.0	260
3322	CS.009	73402010.900000	102.5
3323	CS.309	73402010.900000	75.5
3324	T.CS.171	73402010.900000	136.5
3325	CS.268	73405010.900000	100
3326	T.CS.105	73405010.900000	200
3327	T.CS.109	73405010.900000	50
3328	CS.147	73405111.0	496
3329	CS.390	73421000.0	175
3330	CS.079	74101000.0	45
3331	CS.134	74101000.0	45
3332	CS.146	74101000.0	45
3333	CS.152	74101000.0	45
3334	CS.203	74101000.0	123
3335	CS.212	74101000.0	17
3336	CS.223	74101000.0	123
3337	CS.238	74101000.0	246
3338	CS.247	74101000.0	90
3339	CS.262	74101000.0	45
3340	CS.268	74101000.0	45
3341	CS.280	74101000.0	123
3342	CS.307	74101000.0	123
3343	CS.359	74101000.0	45
3344	CS.369	74101000.0	90
3345	CS.370	74101000.0	45
3346	CS.377	74101000.0	40
3347	L.002.M6	74101000.0	123
3348	L.004.M3	74101000.0	45
3349	L.032.M0	74101000.0	30
3350	L.036.M0	74101000.0	45
3351	T.CS.098	74101000.0	45
3352	T.CS.125	74101000.0	90
3353	T.CS.165	74101000.0	124
3354	CS.326	74101400.0	68
3355	CS.360	74101400.0	85
3356	CS.343	74202051.0	180
3357	CS.390	74401010.0	10
3358	CS.033	74402020.0	1
3359	CS.050	74402020.0	0.54
3360	CS.051	74402020.0	0.54
3361	CS.067	74402020.0	0.54
3362	CS.068	74402020.0	6
3363	CS.076	74402020.0	8
3364	CS.091	74402020.0	12
3365	CS.092	74402020.0	0.54
3366	CS.099	74402020.0	16
3367	CS.188	74402020.0	4
3368	CS.128	74402150.0	16
3369	CS.146	74402150.0	124.5
3370	CS.177	74403050.0	122
3371	CS.150	74404010.0	128.5
3372	CS.349	74404010.0	64.25
3373	CS.232	74406500.0	17.1
3374	CS.235	74602100.0	244
3375	CS.119	75101800.0	62.5
3376	CS.129	75101800.0	50
3377	CS.156	75101800.0	250
3378	CS.240	75101800.0	125
3379	CS.255	75101800.0	50
3380	CS.259	75101800.0	31.25
3381	CS.260	75101800.0	31.25
3382	CS.261	75101800.0	31.25
3383	CS.262	75101800.0	25
3384	CS.295	75101800.0	62.5
3385	CS.296	75101800.0	31.25
3386	CS.297	75101800.0	31.25
3387	CS.305	75101800.0	62.5
3388	CS.321	75101800.0	62.5
3389	CS.350	75101800.0	125
3390	CS.371	75101800.0	300
3391	L.003.M2	75101800.0	125
3392	L.003.M6	75101800.0	125
3393	L.006.M5	75101800.0	31.25
3394	L.025.M3	75101800.0	62.5
3395	L.031.M0	75101800.0	31.25
3396	L.031.M2	75101800.0	25
3397	L.031.M4	75101800.0	200
3398	L.031.M5	75101800.0	50
3399	L.034.M0	75101800.0	31.25
3400	L.036.M0	75101800.0	31.25
3401	T.CS.003	75101800.0	125
3402	T.CS.012	75101800.0	31.25
3403	T.CS.022	75101800.0	62.5
3404	T.CS.028	75101800.0	31.25
3405	T.CS.054	75101800.0	31.25
3406	T.CS.059	75101800.0	62.5
3407	T.CS.061	75101800.0	125
3408	T.CS.069	75101800.0	62.5
3409	T.CS.070	75101800.0	125
3410	T.CS.073	75101800.0	93.75
3411	T.CS.076	75101800.0	62.5
3412	T.CS.078	75101800.0	250
3413	T.CS.079	75101800.0	31.25
3414	T.CS.095	75101800.0	62.5
3415	T.CS.100	75101800.0	62.5
3416	T.CS.116	75101800.0	125
3417	T.CS.117	75101800.0	31.25
3418	T.CS.120	75101800.0	62.5
3419	T.CS.125	75101800.0	62.5
3420	T.CS.133	75101800.0	55
3421	T.CS.134	75101800.0	55
3422	T.CS.138	75101800.0	125
3423	T.CS.148	75101800.0	31.25
3424	T.CS.165	75101800.0	62.5
3425	T.CS.171	75101800.0	93.75
3426	T.CS.177	75101800.0	62.5
3427	T.CS.180	75101800.0	31.25
3428	CS.372	75102500.0	34
3429	CS.051	75103000.0	89
3430	CS.035	75104000.0	38
3431	CS.041	75104000.0	52.5
3432	CS.046	75104000.0	140
3433	CS.050	75104000.0	70
3434	CS.051	75104000.0	70
3435	CS.052	75104000.0	76
3436	CS.057	75104000.0	76
3437	CS.058	75104000.0	76
3438	CS.059	75104000.0	76
3439	CS.064	75104000.0	210
3440	CS.070	75104000.0	38
3441	CS.072	75104000.0	140
3442	CS.073	75104000.0	280
3443	CS.075	75104000.0	38
3444	CS.078	75104000.0	210
3445	CS.081	75104000.0	70
3446	CS.083	75104000.0	19
3447	CS.084	75104000.0	38
3448	CS.085	75104000.0	76
3449	CS.087	75104000.0	38
3450	CS.089	75104000.0	19
3451	CS.090	75104000.0	76
3452	CS.091	75104000.0	57
3453	CS.092	75104000.0	57
3454	CS.096	75104000.0	70
3455	CS.098	75104000.0	35
3456	CS.101	75104000.0	35
3457	CS.103	75104000.0	105
3458	CS.104	75104000.0	35
3459	CS.106	75104000.0	108
3460	CS.109	75104000.0	70
3461	CS.110	75104000.0	35
3462	CS.111	75104000.0	17.5
3463	CS.113	75104000.0	70
3464	CS.116	75104000.0	70
3465	CS.118	75104000.0	19
3466	CS.119	75104000.0	105
3467	CS.124	75104000.0	280
3468	CS.125	75104000.0	57
3469	CS.130	75104000.0	35
3470	CS.133	75104000.0	35
3471	CS.139	75104000.0	105
3472	CS.141	75104000.0	105
3473	CS.142	75104000.0	70
3474	CS.143	75104000.0	105
3475	CS.160	75104000.0	35
3476	CS.164	75104000.0	108
3477	CS.165	75104000.0	35
3478	CS.175	75104000.0	105
3479	CS.176	75104000.0	105
3480	CS.186	75104000.0	70
3481	CS.189	75104000.0	35
3482	CS.191	75104000.0	70
3483	CS.196	75104000.0	35
3484	CS.197	75104000.0	35
3485	CS.198	75104000.0	17.5
3486	CS.199	75104000.0	17.5
3487	CS.200	75104000.0	70
3488	CS.215	75104000.0	70
3489	CS.217	75104000.0	35
3490	CS.218	75104000.0	122.5
3491	CS.219	75104000.0	140
3492	CS.220	75104000.0	70
3493	CS.221	75104000.0	105
3494	CS.227	75104000.0	70
3495	CS.229	75104000.0	70
3496	CS.234	75104000.0	52.5
3497	CS.236	75104000.0	70
3498	CS.237	75104000.0	35
3499	CS.238	75104000.0	140
3500	CS.239	75104000.0	210
3501	CS.240	75104000.0	280
3502	CS.242	75104000.0	89
3503	CS.245	75104000.0	19
3504	CS.246	75104000.0	17.5
3505	CS.251	75104000.0	35
3506	CS.257	75104000.0	70
3507	CS.260	75104000.0	76
3508	CS.261	75104000.0	57
3509	CS.263	75104000.0	38
3510	CS.265	75104000.0	70
3511	CS.267	75104000.0	17.5
3512	CS.272	75104000.0	70
3513	CS.274	75104000.0	35
3514	CS.277	75104000.0	70
3515	CS.281	75104000.0	38
3516	CS.283	75104000.0	105
3517	CS.284	75104000.0	35
3518	CS.285	75104000.0	70
3519	CS.288	75104000.0	17.5
3520	CS.293	75104000.0	57
3521	CS.294	75104000.0	38
3522	CS.300	75104000.0	35
3523	CS.301	75104000.0	35
3524	CS.307	75104000.0	140
3525	CS.308	75104000.0	52.5
3526	CS.309	75104000.0	35
3527	CS.311	75104000.0	70
3528	CS.312	75104000.0	35
3529	CS.313	75104000.0	228
3530	CS.314	75104000.0	76
3531	CS.316	75104000.0	17.5
3532	CS.328	75104000.0	140
3533	CS.329	75104000.0	140
3534	CS.330	75104000.0	140
3535	CS.332	75104000.0	350
3536	CS.343	75104000.0	35
3537	CS.350	75104000.0	70
3538	CS.356	75104000.0	38
3539	CS.367	75104000.0	70
3540	CS.373	75104000.0	42
3541	CS.382	75104000.0	19
3542	L.001.M2	75104000.0	114
3543	L.001.M3	75104000.0	184
3544	L.001.M4	75104000.0	70
3545	L.001.M5	75104000.0	38
3546	L.001.M6	75104000.0	76
3547	L.001.M7	75104000.0	19
3548	L.002.M2	75104000.0	70
3549	L.003.M2	75104000.0	108
3550	L.003.M3	75104000.0	70
3551	L.003.M4	75104000.0	70
3552	L.003.M6	75104000.0	114
3553	L.004.M1	75104000.0	70
3554	L.004.M2	75104000.0	38
3555	L.004.M3	75104000.0	38
3556	L.004.M4	75104000.0	38
3557	L.004.M5	75104000.0	19
3558	L.005.M3	75104000.0	70
3559	L.005.M5	75104000.0	76
3560	L.005.M6	75104000.0	210
3561	L.006.M1	75104000.0	70
3562	L.006.M2	75104000.0	76
3563	L.006.M3	75104000.0	76
3564	L.006.M4	75104000.0	38
3565	L.006.M6	75104000.0	70
3566	L.007.M1	75104000.0	178
3567	L.007.M2	75104000.0	38
3568	L.007.M3	75104000.0	76
3569	L.007.M4	75104000.0	76
3570	L.007.M5	75104000.0	19
3571	L.007.M6	75104000.0	76
3572	L.008.M4	75104000.0	38
3573	L.008.M6	75104000.0	76
3574	L.011.M1	75104000.0	108
3575	L.012.M1	75104000.0	89
3576	L.012.M3	75104000.0	108
3577	L.012.M4	75104000.0	140
3578	L.012.M5	75104000.0	108
3579	L.012.M6	75104000.0	19
3580	L.022.M1	75104000.0	35
3581	L.022.M2	75104000.0	57
3582	L.022.M5	75104000.0	38
3583	L.024.M5	75104000.0	57
3584	L.024.M6	75104000.0	140
3585	L.025.M2	75104000.0	57
3586	L.025.M3	75104000.0	57
3587	L.025.M4	75104000.0	38
3588	L.025.M6	75104000.0	19
3589	L.031.M1	75104000.0	70
3590	L.031.M2	75104000.0	19
3591	L.031.M5	75104000.0	38
3592	L.032.M4	75104000.0	38
3593	L.032.M5	75104000.0	19
3594	L.033.M1	75104000.0	57
3595	L.033.M4	75104000.0	76
3596	L.033.M5	75104000.0	57
3597	L.033.M6	75104000.0	70
3598	L.034.M1	75104000.0	70
3599	L.034.M3	75104000.0	76
3600	L.034.M5	75104000.0	38
3601	L.034.M6	75104000.0	210
3602	L.035.M2	75104000.0	70
3603	L.035.M4	75104000.0	17.5
3604	L.036.M0	75104000.0	19
3605	L.036.M1	75104000.0	108
3606	L.036.M3	75104000.0	76
3607	L.036.M4	75104000.0	140
3608	L.036.M5	75104000.0	140
3609	L.036.M6	75104000.0	70
3610	T.CS.001	75104000.0	19
3611	T.CS.005	75104000.0	19
3612	T.CS.011	75104000.0	19
3613	T.CS.013	75104000.0	57
3614	T.CS.017	75104000.0	38
3615	T.CS.019	75104000.0	38
3616	T.CS.025	75104000.0	19
3617	T.CS.027	75104000.0	19
3618	T.CS.031	75104000.0	127
3619	T.CS.033	75104000.0	19
3620	T.CS.034	75104000.0	57
3621	T.CS.035	75104000.0	114
3622	T.CS.037	75104000.0	38
3623	T.CS.039	75104000.0	19
3624	T.CS.042	75104000.0	38
3625	T.CS.043	75104000.0	19
3626	T.CS.045	75104000.0	38
3627	T.CS.048	75104000.0	38
3628	T.CS.052	75104000.0	38
3629	T.CS.058	75104000.0	38
3630	T.CS.059	75104000.0	76
3631	T.CS.061	75104000.0	19
3632	T.CS.065	75104000.0	38
3633	T.CS.068	75104000.0	19
3634	T.CS.071	75104000.0	70
3635	T.CS.078	75104000.0	70
3636	T.CS.079	75104000.0	19
3637	T.CS.081	75104000.0	38
3638	T.CS.088	75104000.0	127
3639	T.CS.104	75104000.0	38
3640	T.CS.108	75104000.0	76
3641	T.CS.127	75104000.0	17.5
3642	T.CS.148	75104000.0	19
3643	T.CS.163	75104000.0	35
3644	T.FS.CS.004	75104000.0	57
3645	T.FS.CS.021	75104000.0	19
3646	T.FS.CS.022	75104000.0	57
3647	T.FS.CS.023	75104000.0	17.5
3648	T.FS.CS.024	75104000.0	146
3649	CS.369	75107000.0	53.5
3650	T.CS.036	75107000.0	107
3651	T.CS.064	75107000.0	53.5
3652	CS.068	75109000.0	25.25
3653	CS.178	75109000.0	8.5
3654	CS.235	75109000.0	50.5
3655	CS.247	75109000.0	25.25
3656	CS.389	75109000.0	50.5
3657	T.CS.098	75109010.0	117
3658	T.CS.170	75109010.0	58.5
3659	T.CS.171	75109010.0	117
3660	CS.046	75109550.0	2
3661	CS.051	75109550.0	8
3662	CS.060	75109550.0	4
3663	CS.063	75109550.0	8
3664	CS.114	75109550.0	0.08
3665	CS.123	75109550.0	4
3666	CS.124	75109550.0	4
3667	CS.125	75109550.0	1
3668	CS.164	75109550.0	1
3669	CS.165	75109550.0	1
3670	CS.189	75109550.0	4
3671	CS.230	75109550.0	1
3672	CS.267	75109550.0	1
3673	CS.274	75109550.0	2
3674	CS.275	75109550.0	0.04
3675	CS.286	75109550.0	4
3676	CS.290	75109550.0	4
3677	CS.306	75109550.0	0.02
3678	CS.328	75109550.0	1
3679	CS.330	75109550.0	1
3680	CS.370	75109550.0	4
3681	L.032.M0	75109550.0	0.06
3682	L.033.M0	75109550.0	0.08
3683	T.CS.098	75109550.0	3
3684	CS.068	75109560.0	1.8
3685	CS.004	75111000.0	119
3686	CS.065	75111000.0	119
3687	CS.089	75111000.0	89.25
3688	CS.099	75111000.0	29.75
3689	CS.105	75111000.0	59.5
3690	CS.110	75111000.0	59.5
3691	CS.113	75111000.0	100.5
3692	CS.206	75111000.0	201
3693	CS.212	75111000.0	201
3694	CS.222	75111000.0	29.75
3695	CS.224	75111000.0	201
3696	CS.232	75111000.0	28
3697	CS.237	75111000.0	59.5
3698	CS.240	75111000.0	476
3699	CS.241	75111000.0	119
3700	CS.257	75111000.0	59.5
3701	CS.274	75111000.0	119
3702	CS.276	75111000.0	59.5
3703	CS.305	75111000.0	59.5
3704	CS.307	75111000.0	119
3705	CS.327	75111000.0	119
3706	CS.346	75111000.0	150.75
3707	CS.350	75111000.0	59.5
3708	CS.357	75111000.0	59.5
3709	CS.371	75111000.0	357
3710	L.002.M1	75111000.0	18
3711	L.003.M3	75111000.0	59.5
3712	L.031.M0	75111000.0	21
3713	L.032.M0	75111000.0	21
3714	L.034.M1	75111000.0	29.75
3715	L.035.M0	75111000.0	59.5
3716	L.035.M1	75111000.0	119
3717	L.036.M0	75111000.0	21
3718	T.CS.037	75111000.0	238
3719	T.CS.040	75111000.0	178.5
3720	T.CS.068	75111000.0	29.75
3721	T.CS.085	75111000.0	29.75
3722	T.CS.093	75111000.0	59.5
3723	T.CS.094	75111000.0	59.5
3724	T.CS.096	75111000.0	148.75
3725	T.CS.097	75111000.0	119
3726	T.CS.098	75111000.0	89.25
3727	T.CS.100	75111000.0	59.5
3728	T.CS.115	75111000.0	89.25
3729	T.CS.118	75111000.0	14
3730	T.CS.120	75111000.0	29.75
3731	T.CS.121	75111000.0	59.5
3732	T.CS.127	75111000.0	14
3733	T.CS.133	75111000.0	59.5
3734	T.CS.142	75111000.0	59.5
3735	T.CS.145	75111000.0	178.5
3736	T.CS.146	75111000.0	89.25
3737	T.CS.152	75111000.0	87.5
3738	T.CS.154	75111000.0	238
3739	T.CS.158	75111000.0	119
3740	T.CS.177	75111000.0	59.5
3741	CS.060	75111200.0	82
3742	CS.076	75111200.0	246
3743	CS.099	75111200.0	20.5
3744	CS.131	75111200.0	20.5
3745	CS.246	75111200.0	41
3746	CS.286	75111200.0	20.5
3747	L.002.M2	75111200.0	1644
3748	L.022.M3	75111200.0	82
3749	L.031.M1	75111200.0	548
3750	L.031.M3	75111200.0	1096
3751	L.031.M4	75111200.0	1644
3752	L.031.M5	75111200.0	548
3753	L.031.M6	75111200.0	82
3754	L.032.M0	75111200.0	20.5
3755	L.032.M1	75111200.0	822
3756	L.033.M1	75111200.0	411
3757	T.CS.026	75111200.0	41
3758	T.CS.039	75111200.0	137
3759	T.CS.046	75111200.0	41
3760	T.CS.137	75111200.0	20.5
3761	T.CS.139	75111200.0	41
3762	T.FS.CS.005	75111200.0	41
3763	CS.115	75111500.0	12
3764	CS.275	75111500.0	2.79
3765	L.036.M0	75111500.0	3.4875
3766	T.CS.098	75111500.0	0.6975
3767	T.CS.151	75111500.0	25.5
3768	T.CS.152	75111500.0	8.5
3769	T.CS.170	75111500.0	11.29
3770	T.CS.171	75111500.0	25.5
3771	T.CS.178	75111500.0	11.29
3772	CS.060	75113000.0	27.5
3773	CS.061	75113000.0	55
3774	CS.062	75113000.0	55
3775	CS.071	75113000.0	55
3776	CS.117	75113000.0	13.75
3777	CS.170	75113000.0	27.5
3778	CS.228	75113000.0	55
3779	CS.272	75113000.0	55
3780	CS.300	75113000.0	27.5
3781	CS.326	75113000.0	55
3782	CS.034	75113070.0	75
3783	CS.119	75113070.0	50
3784	CS.360	75113070.0	100
3785	CS.377	75113070.0	20
3786	L.033.M0	75113081.0	28
3787	T.CS.103	75113081.0	10
3788	T.CS.106	75113081.0	75
3789	T.CS.114	75113081.0	7
3790	T.CS.123	75113081.0	56
3791	T.CS.124	75113081.0	56
3792	T.CS.131	75113081.0	7
3793	T.CS.135	75113081.0	7
3794	T.CS.136	75113081.0	28
3795	T.CS.164	75113081.0	18.75
3796	T.CS.168	75113081.0	18.75
3797	T.CS.171	75113081.0	70
3798	CS.118	75114000.0	13.75
3799	CS.135	75114000.0	13.75
3800	CS.109	75115000.0	17.5
3801	CS.178	75115000.0	17.5
3802	CS.302	75115000.0	70
3803	CS.354	75115000.0	35
3804	L.022.M3	75115000.0	35
3805	L.032.M0	75115000.0	17.5
3806	T.CS.036	75115000.0	140
3807	L.006.M5	75115008.0	121
3808	CS.063	75117010.0	50
3809	CS.134	75117010.0	25
3810	CS.191	75117010.0	1.25
3811	CS.194	75117010.0	25
3812	CS.212	75117010.0	3
3813	CS.231	75117010.0	1.25
3814	CS.269	75117010.0	25
3815	CS.275	75117010.0	6
3816	CS.286	75117010.0	6
3817	CS.328	75117010.0	1.25
3818	CS.330	75117010.0	6
3819	CS.370	75117010.0	25
3820	CS.122	75117020.0	40
3821	CS.326	75117020.0	30
3822	L.034.M0	75117020.0	5
3823	T.CS.100	75117020.0	7
3824	T.CS.120	75117020.0	9
3825	T.CS.152	75117020.0	14
3826	T.FS.CS.005	75117020.0	14
3827	CS.148	75120000.0	36.25
3828	CS.006	75121000.0	33.72
3829	CS.010	75121000.0	37.5
3830	CS.011	75121000.0	75
3831	CS.015	75121000.0	75
3832	CS.020	75121000.0	5.62
3833	CS.021	75121000.0	5.62
3834	CS.022	75121000.0	45
3835	CS.023	75121000.0	11.24
3836	CS.025	75121000.0	11.24
3837	CS.026	75121000.0	75
3838	CS.027	75121000.0	2.81
3839	CS.035	75121000.0	2.81
3840	CS.043	75121000.0	2.81
3841	CS.057	75121000.0	11.24
3842	CS.063	75121000.0	1.8
3843	CS.075	75121000.0	0.9
3844	CS.077	75121000.0	0.45
3845	CS.083	75121000.0	5.62
3846	CS.087	75121000.0	11.24
3847	CS.089	75121000.0	5.62
3848	CS.093	75121000.0	5.62
3849	CS.143	75121000.0	11.24
3850	CS.178	75121000.0	8.43
3851	CS.197	75121000.0	11.24
3852	CS.199	75121000.0	1.8
3853	CS.200	75121000.0	11.24
3854	CS.217	75121000.0	13.04
3855	CS.220	75121000.0	1.8
3856	CS.221	75121000.0	3.6
3857	CS.237	75121000.0	5.62
3858	CS.239	75121000.0	48.6
3859	CS.240	75121000.0	3.6
3860	CS.244	75121000.0	1.8
3861	CS.257	75121000.0	0.45
3862	CS.260	75121000.0	0.45
3863	CS.269	75121000.0	0.45
3864	CS.275	75121000.0	0.45
3865	CS.296	75121000.0	0.45
3866	CS.306	75121000.0	0.45
3867	CS.307	75121000.0	0.9
3868	CS.314	75121000.0	1.8
3869	L.001.M1	75121000.0	5.62
3870	L.001.M2	75121000.0	5.62
3871	L.001.M6	75121000.0	5.62
3872	L.002.M1	75121000.0	37.5
3873	L.002.M2	75121000.0	22.48
3874	L.002.M3	75121000.0	11.24
3875	L.002.M4	75121000.0	5.62
3876	L.003.M2	75121000.0	22.48
3877	L.003.M3	75121000.0	16.86
3878	L.003.M4	75121000.0	16.86
3879	L.003.M5	75121000.0	1.8
3880	L.004.M3	75121000.0	8.32
3881	L.005.M3	75121000.0	5.62
3882	L.006.M3	75121000.0	1.8
3883	L.007.M3	75121000.0	1.8
3884	L.007.M4	75121000.0	11.24
3885	L.008.M4	75121000.0	1.8
3886	L.011.M1	75121000.0	0.45
3887	L.012.M4	75121000.0	3.6
3888	L.012.M5	75121000.0	3.6
3889	L.022.M1	75121000.0	11.24
3890	L.022.M3	75121000.0	45
3891	L.025.M4	75121000.0	1.8
3892	L.031.M0	75121000.0	0.45
3893	L.031.M2	75121000.0	11.24
3894	L.031.M4	75121000.0	5.62
3895	L.031.M5	75121000.0	28.1
3896	L.032.M0	75121000.0	23.35
3897	L.032.M6	75121000.0	2.81
3898	L.033.M0	75121000.0	6.41
3899	L.034.M0	75121000.0	1.8
3900	L.035.M0	75121000.0	1.8
3901	L.035.M1	75121000.0	5.62
3902	L.035.M4	75121000.0	1.8
3903	L.035.M5	75121000.0	5.62
3904	L.036.M0	75121000.0	1.8
3905	L.036.M1	75121000.0	45
3906	L.036.M3	75121000.0	5.62
3907	L.036.M5	75121000.0	11.24
3908	T.CS.091	75121000.0	6.07
3909	T.CS.093	75121000.0	22.48
3910	T.CS.097	75121000.0	5.4
3911	T.CS.098	75121000.0	6.07
3912	T.CS.100	75121000.0	11.25
3913	T.CS.103	75121000.0	45
3914	T.CS.108	75121000.0	2.7
3915	T.CS.111	75121000.0	1.8
3916	T.CS.112	75121000.0	97.5
3917	T.CS.114	75121000.0	2.81
3918	T.CS.116	75121000.0	22.48
3919	T.CS.118	75121000.0	5.62
3920	T.CS.120	75121000.0	1.8
3921	T.CS.121	75121000.0	5.62
3922	T.CS.123	75121000.0	3.6
3923	T.CS.124	75121000.0	9.11
3924	T.CS.125	75121000.0	14.05
3925	T.CS.126	75121000.0	5.62
3926	T.CS.127	75121000.0	2.81
3927	T.CS.128	75121000.0	5.62
3928	T.CS.130	75121000.0	11.24
3929	T.CS.131	75121000.0	13.04
3930	T.CS.132	75121000.0	5.62
3931	T.CS.135	75121000.0	2.25
3932	T.CS.136	75121000.0	16.86
3933	T.CS.137	75121000.0	2.81
3934	T.CS.138	75121000.0	11.24
3935	T.CS.139	75121000.0	11.24
3936	T.CS.141	75121000.0	11.24
3937	T.CS.142	75121000.0	5.62
3938	T.CS.143	75121000.0	11.24
3939	T.CS.144	75121000.0	1.35
3940	T.CS.145	75121000.0	11.24
3941	T.CS.146	75121000.0	5.62
3942	T.CS.147	75121000.0	7.42
3943	T.CS.149	75121000.0	5.4
3944	T.CS.150	75121000.0	3.6
3945	T.CS.151	75121000.0	3.6
3946	T.CS.152	75121000.0	5.62
3947	T.CS.153	75121000.0	5.62
3948	T.CS.154	75121000.0	44.96
3949	T.CS.155	75121000.0	22.48
3950	T.CS.156	75121000.0	3.6
3951	T.CS.158	75121000.0	24.28
3952	T.CS.159	75121000.0	3.6
3953	T.CS.162	75121000.0	5.62
3954	T.CS.166	75121000.0	11.24
3955	T.CS.168	75121000.0	1.8
3956	T.CS.170	75121000.0	13.95
3957	T.CS.171	75121000.0	11.24
3958	T.CS.177	75121000.0	2.7
3959	T.CS.178	75121000.0	1.8
3960	T.CS.179	75121000.0	5.62
3961	T.CS.180	75121000.0	2.81
3962	L.034.M3	75121001.0	14.18
3963	T.CS.023	75121001.0	7.09
3964	T.CS.046	75121001.0	7.09
3965	T.CS.055	75121001.0	14.18
3966	T.CS.059	75121001.0	21.27
3967	T.CS.068	75121001.0	14.18
3968	T.CS.094	75121001.0	14.18
3969	T.CS.096	75121001.0	7.09
3970	T.CS.101	75121001.0	56.72
3971	T.CS.102	75121001.0	14.18
3972	T.CS.103	75121001.0	14.18
3973	T.CS.104	75121001.0	28.36
3974	T.CS.105	75121001.0	14.18
3975	T.CS.108	75121001.0	28.36
3976	CS.152	75122100.0	37.25
3977	CS.213	75122100.0	18.5
3978	CS.230	75122100.0	328
3979	CS.267	75122100.0	37.25
3980	CS.270	75122100.0	37.25
3981	CS.302	75122100.0	37.25
3982	CS.361	75122100.0	149
3983	T.CS.069	75122100.0	74.5
3984	T.CS.119	75122100.0	10
3985	CS.128	75122200.0	476
3986	CS.146	75122200.0	74.5
3987	CS.152	75122200.0	37.25
3988	CS.391	75122200.0	148
3989	CS.388	75124000.0	46
3990	CS.135	75128010.0	113
3991	CS.349	75128010.0	84.75
3992	CS.265	75142550.0	159
3993	CS.050	75143000.0	73
3994	CS.067	75143000.0	73
3995	CS.182	75143000.0	146
3996	CS.187	75143000.0	36.5
3997	CS.224	75143000.0	146
3998	CS.275	75143000.0	73
3999	CS.278	75143000.0	54.75
4000	CS.288	75143000.0	36.5
4001	CS.303	75143000.0	36.5
4002	CS.351	75143000.0	18.25
4003	CS.363	75143000.0	36.5
4004	CS.364	75143000.0	146
4005	CS.366	75143000.0	73
4006	L.035.M3	75143000.0	36.5
4007	L.035.M5	75143000.0	36.5
4008	L.036.M6	75143000.0	36.5
4009	CS.395	75146000.0	105
4010	CS.368	75147000.0	37
4011	CS.046	75159991.0	25.6
4012	CS.145	75159992.0	32.5
4013	CS.115	75159998.0	1.25
4014	CS.055	75202011.900000	90
4015	CS.072	75202011.900000	90
4016	CS.073	75202011.900000	180
4017	CS.232	75202011.900000	22
4018	CS.089	75203000.0	90
4019	CS.130	75203000.0	60
4020	CS.381	75203000.0	90
4021	L.003.M3	75203000.0	120
4022	T.CS.073	75203000.0	30
4023	T.CS.107	75203000.0	300
4024	T.CS.111	75203000.0	60
4025	T.CS.112	75203000.0	180
4026	T.CS.116	75203000.0	30
4027	T.CS.118	75203000.0	30
4028	T.CS.136	75203000.0	60
4029	T.CS.138	75203000.0	60
4030	T.CS.143	75203000.0	180
4031	T.CS.144	75203000.0	90
4032	T.CS.146	75203000.0	120
4033	T.CS.148	75203000.0	90
