FoodID	Diet.ID	FoodAmt	Main.food.description	FoodCode	ModCode	Protein (g)	Total Fat (g)	Carbohydrate (g)	Energy (kcal)	Total Sugars (g)	Total Dietary Fiber (g)
75210010.900000	T.CS.072	85	Cabbage_Chinese_Bok_Choy_cooked_no_salt_or_fat_added_	75210010	900000	1.1645	0.153	2.1165	11.9	0.9435	0.935
75210010.900000	T.CS.074	127.5	Cabbage_Chinese_Bok_Choy_cooked_no_salt_or_fat_added_	75210010	900000	1.74675	0.2295	3.17475	17.85	1.41525	1.4025
75210020.0	CS.050	87.5	Cabbage_Chinese_Bok_Choy_cooked_with_salt_and_margarine_	75210020	0	1.32125	1.5575	1.5225	22.75	0.7	0.875
75210020.0	CS.272	437.5	Cabbage_Chinese_Bok_Choy_cooked_with_salt_and_margarine_	75210020	0	6.60625	7.7875	7.6125	113.75	3.5	4.375
75210020.0	L.008.M3	43.75	Cabbage_Chinese_Bok_Choy_cooked_with_salt_and_margarine_	75210020	0	0.660625	0.77875	0.76125	11.375	0.35	0.4375
75210020.0	L.025.M5	87.5	Cabbage_Chinese_Bok_Choy_cooked_with_salt_and_margarine_	75210020	0	1.32125	1.5575	1.5225	22.75	0.7	0.875
75211020.900000	CS.055	150	Cabbage_green_cooked_no_salt_or_fat_added_	75211020	900000	1.89	0.09	8.22	34.5	4.155	2.8497
75216111.900000	CS.094	100	Corn_yellow_fresh_cooked_no_salt_or_fat_added_	75216111	900000	3.39	1.49	20.8599	95	4.5099	2.3999
75216171.0	CS.243	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	CS.252	16	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	0.537584	0.231968	3.3936	15.36	0.969568	0.4
75216171.0	CS.262	38.25	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	1.28516175	0.5545485	8.112825	36.72	2.3178735	0.95625
75216171.0	CS.388	50	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	1.67995	0.7249	10.605	48	3.0299	1.25
75216171.0	CS.389	38.25	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	1.28516175	0.5545485	8.112825	36.72	2.3178735	0.95625
75216171.0	L.002.M6	100	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	3.3599	1.4498	21.21	96	6.0598	2.5
75216171.0	L.005.M4	100	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	3.3599	1.4498	21.21	96	6.0598	2.5
75216171.0	L.025.M3	300	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	10.0797	4.3494	63.63	288	18.1794	7.5
75216171.0	T.CS.023	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.046	48	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	1.612752	0.695904	10.1808	46.08	2.908704	1.2
75216171.0	T.CS.047	100	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	3.3599	1.4498	21.21	96	6.0598	2.5
75216171.0	T.CS.052	200	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	6.7198	2.8996	42.42	192	12.1196	5
75216171.0	T.CS.074	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.081	114.75	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	3.85548525	1.6636455	24.338475	110.16	6.9536205	2.86875
75216171.0	T.CS.082	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.099	16	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	0.537584	0.231968	3.3936	15.36	0.969568	0.4
75216171.0	T.CS.121	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.127	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.131	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.141	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.142	153	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	5.140647	2.218194	32.4513	146.88	9.271494	3.825
75216171.0	T.CS.151	153	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	5.140647	2.218194	32.4513	146.88	9.271494	3.825
75216171.0	T.CS.153	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216171.0	T.CS.168	38.25	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	1.28516175	0.5545485	8.112825	36.72	2.3178735	0.95625
75216171.0	T.CS.177	76.5	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	75216171	0	2.5703235	1.109097	16.22565	73.44	4.635747	1.9125
75216173.0	CS.389	41	Corn_yellow_and_white_canned_cooked_no_fat_added_	75216173	0	1.0414	0.4346	7.4538	32.8	1.1152	0.82
75216211.900000	CS.086	100	Corn_white_fresh_cooked_no_salt_or_fat_added_	75216211	900000	3.3199	1.3998	21.5798	96	7.6799	2.7
75216211.900000	CS.168	200	Corn_white_fresh_cooked_no_salt_or_fat_added_	75216211	900000	6.6398	2.7996	43.1596	192	15.3598	5.4
75216211.900000	CS.368	100	Corn_white_fresh_cooked_no_salt_or_fat_added_	75216211	900000	3.3199	1.3998	21.5798	96	7.6799	2.7
75216710.0	T.CS.099	90	Cucumber_cooked_with_salt_no_fat_added_	75216710	0	0.72	0.126	4.01391	16.2	1.84491	0.54
75216710.900000	CS.021	185	Cucumber_cooked_no_salt_or_fat_added_	75216710	900000	1.48	0.259	8.250815	33.3	3.792315	1.11
75216710.900000	L.024.M1	138.75	Cucumber_cooked_no_salt_or_fat_added_	75216710	900000	1.11	0.19425	6.18811125	24.975	2.84423625	0.8325
75216710.900000	T.CS.101	185	Cucumber_cooked_no_salt_or_fat_added_	75216710	900000	1.48	0.259	8.250815	33.3	3.792315	1.11
75217010.0	CS.024	192	Eggplant_cooked_with_salt_no_fat_added_	75217010	0	1.5744	0.4416	16.5888	67.2	6.086208	4.8
75217010.0	T.FS.CS.006	162	Eggplant_cooked_with_salt_no_fat_added_	75217010	0	1.3284	0.3726	13.9968	56.7	5.135238	4.05
75217020.0	CS.043	75.75	Eggplant_cooked_with_salt_and_margarine_	75217020	0	0.598425	2.3028	6.2719485	43.935	2.28765	1.81792425
75217020.0	T.CS.147	25.25	Eggplant_cooked_with_salt_and_margarine_	75217020	0	0.199475	0.7676	2.0906495	14.645	0.76255	0.60597475
75217020.201257	T.CS.071	151.5	Eggplant_cooked_with_salt_and_vegetable_oil_	75217020	201257	1.1817	7.10535	12.5137485	110.595	4.5902985	3.6358485
75219011.900000	CS.200	78	Mushroom_fresh_cooked_no_salt_or_fat_added_	75219011	900000	1.6848	0.3666	4.102722	21.84	1.8174	1.716
75219013.0	CS.163	14	Mushrooms_canned_cooked_no_fat_added	75219013	0	0.2618	0.0406	0.712586	3.5	0.327586	0.335986
75220011.0	L.032.M0	31.8	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.59148	0.06678	1.42464	6.996	0.76002	0.795
75220011.0	L.033.M0	40	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.744	0.084	1.792	8.8	0.956	1
75220011.0	T.CS.097	41.25	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.76725	0.086625	1.848	9.075	0.985875	1.03125
75220011.0	T.CS.125	42.4	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.78864	0.08904	1.89952	9.328	1.01336	1.06
75220011.0	T.CS.145	80	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	1.488	0.168	3.584	17.6	1.912	2
75220011.0	T.CS.158	40	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.744	0.084	1.792	8.8	0.956	1
75220011.0	T.CS.171	63.6	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	1.18296	0.13356	2.84928	13.992	1.52004	1.59
75220011.0	T.CS.178	21.2	Okra_fresh_cooked_with_salt_no_fat_added_	75220011	0	0.39432	0.04452	0.94976	4.664	0.50668	0.53
75220050.0	CS.167	40.5	Lettuce_cooked_with_salt_no_fat_added_	75220050	0	0.3645	0.0567	1.19475	5.67	0.7938	0.486
75220050.900000	CS.034	121.5	Lettuce_cooked_no_salt_or_fat_added_	75220050	900000	1.0935	0.1701	3.58425	17.01	2.3814	1.458
75220050.900000	CS.040	81	Lettuce_cooked_no_salt_or_fat_added_	75220050	900000	0.729	0.1134	2.3895	11.34	1.5876	0.972
75221011.0	CS.068	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.079	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.118	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	CS.123	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.146	32	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.432	0.0608	3.232	14.08	1.5072	0.447936
75221011.0	CS.163	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	CS.178	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	CS.195	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	CS.204	105	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	1.4175	0.1995	10.605	46.2	4.9455	1.46979
75221011.0	CS.210	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	CS.218	210	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	2.835	0.399	21.21	92.4	9.891	2.93958
75221011.0	CS.230	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.290	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.306	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	CS.370	105	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	1.4175	0.1995	10.605	46.2	4.9455	1.46979
75221011.0	L.036.M0	48	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.648	0.0912	4.848	21.12	2.2608	0.671904
75221011.0	T.CS.079	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	T.CS.091	32	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.432	0.0608	3.232	14.08	1.5072	0.447936
75221011.0	T.CS.102	64.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.87075	0.12255	6.5145	28.38	3.03795	0.902871
75221011.0	T.CS.103	52.5	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.70875	0.09975	5.3025	23.1	2.47275	0.734895
75221011.0	T.CS.114	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	T.CS.123	48	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.648	0.0912	4.848	21.12	2.2608	0.671904
75221011.0	T.CS.124	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	T.CS.127	36	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.486	0.0684	3.636	15.84	1.6956	0.503928
75221011.0	T.CS.134	105	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	1.4175	0.1995	10.605	46.2	4.9455	1.46979
75221011.0	T.CS.135	105	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	1.4175	0.1995	10.605	46.2	4.9455	1.46979
75221011.0	T.CS.136	44	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.594	0.0836	4.444	19.36	2.0724	0.615912
75221011.0	T.CS.137	64	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.864	0.1216	6.464	28.16	3.0144	0.895872
75221011.0	T.CS.145	24	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.324	0.0456	2.424	10.56	1.1304	0.335952
75221011.0	T.CS.146	24	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.324	0.0456	2.424	10.56	1.1304	0.335952
75221011.0	T.CS.154	24	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.324	0.0456	2.424	10.56	1.1304	0.335952
75221011.0	T.CS.156	24	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.324	0.0456	2.424	10.56	1.1304	0.335952
75221011.0	T.CS.168	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	T.CS.170	36	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.486	0.0684	3.636	15.84	1.6956	0.503928
75221011.0	T.CS.171	96	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	1.296	0.1824	9.696	42.24	4.5216	1.343808
75221011.0	T.CS.178	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75221011.0	T.FS.CS.006	12	Onion_fresh_cooked_with_salt_no_fat_added_	75221011	0	0.162	0.0228	1.212	5.28	0.5652	0.167976
75226010.0	CS.163	17.75	Peppers_green_cooked_with_salt_no_fat_added_	75226010	0	0.1633	0.0355	1.18215	4.97	0.56265725	0.213
75226010.900000	CS.035	85.05	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.78246	0.1701	5.66433	23.814	2.69599995	1.0206
75226010.900000	CS.041	35.25	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.3243	0.0705	2.34765	9.87	1.11738975	0.423
75226010.900000	CS.118	74	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.6808	0.148	4.9284	20.72	2.345726	0.888
75226010.900000	CS.125	16	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.1472	0.032	1.0656	4.48	0.507184	0.192
75226010.900000	CS.136	56.7	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.52164	0.1134	3.77622	15.876	1.7973333	0.6804
75226010.900000	CS.143	170.1	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	1.56492	0.3402	11.32866	47.628	5.3919999	2.0412
75226010.900000	CS.160	85.05	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.78246	0.1701	5.66433	23.814	2.69599995	1.0206
75226010.900000	CS.178	35.25	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.3243	0.0705	2.34765	9.87	1.11738975	0.423
75226010.900000	CS.262	74	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.6808	0.148	4.9284	20.72	2.345726	0.888
75226010.900000	CS.301	18.5	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.1702	0.037	1.2321	5.18	0.5864315	0.222
75226010.900000	CS.320	141	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	1.2972	0.282	9.3906	39.48	4.469559	1.692
75226010.900000	CS.361	70.5	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.6486	0.141	4.6953	19.74	2.2347795	0.846
75226010.900000	CS.381	35.25	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	0.3243	0.0705	2.34765	9.87	1.11738975	0.423
75226010.900000	L.022.M1	113.4	Pepper_green_cooked_no_salt_or_fat_added_	75226010	900000	1.04328	0.2268	7.55244	31.752	3.5946666	1.3608
75227100.0	T.CS.023	73.5	Radish_Japanese_daikon_cooked_with_salt_no_fat_added_	75227100	0	0.46305	0.08085	3.1898265	13.965	1.9404	1.2495
75227100.0	T.CS.148	36.75	Radish_Japanese_daikon_cooked_with_salt_no_fat_added_	75227100	0	0.231525	0.040425	1.59491325	6.9825	0.9702	0.62475
75230100.0	CS.390	35.5	Sauerkraut_canned_low_sodium	75230100	0	0.3195	0.0355	1.544179	7.81	0.6319	0.8875
75231003.0	T.CS.110	82.5	Lead_Tree	75231003	0	0	0	0	4	0	0
75231003.0	T.CS.114	41.25	Lead_Tree	75231003	0	0	0	0	2	0	0
75236000.0	CS.326	12	Yeast	75236000	0	4.852788	0.9132	4.946388	39	0	3.227976
75299900.900000	CS.047	238	Napa_Cabbage_cooked_no_salt_or_fat_added_	75299900	900000	3.57	0.4046	5.7358	33.32	0	4.046
75311013.0	CS.003	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.004	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.005	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.006	91	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	2.3478	0.2275	8.3811	44.59	2.183909	2.73
75311013.0	CS.008	45.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	1.1739	0.11375	4.19055	22.295	1.0919545	1.365
75311013.0	CS.010	409.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	10.5651	1.02375	37.71495	200.655	9.8275905	12.285
75311013.0	CS.014	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.015	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.018	910	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	23.478	2.275	83.811	445.9	21.83909	27.3
75311013.0	CS.019	728	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	18.7824	1.82	67.0488	356.72	17.471272	21.84
75311013.0	CS.020	364	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	9.3912	0.91	33.5244	178.36	8.735636	10.92
75311013.0	CS.023	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.025	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.027	45.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	1.1739	0.11375	4.19055	22.295	1.0919545	1.365
75311013.0	CS.041	45.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	1.1739	0.11375	4.19055	22.295	1.0919545	1.365
75311013.0	CS.043	136.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	3.5217	0.34125	12.57165	66.885	3.2758635	4.095
75311013.0	CS.049	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.074	91	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	2.3478	0.2275	8.3811	44.59	2.183909	2.73
75311013.0	CS.095	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311013.0	CS.102	273	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	7.0434	0.6825	25.1433	133.77	6.551727	8.19
75311013.0	CS.322	91	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	2.3478	0.2275	8.3811	44.59	2.183909	2.73
75311013.0	L.025.M1	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	75311013	0	4.6956	0.455	16.7622	89.18	4.367818	5.46
75311110.0	CS.013	45.5	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_low_sodium_cooked_without_fat	75311110	0	0.636909	0.091	3.325959	16.835	1.09655	1.4105
75311110.0	CS.021	91	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_low_sodium_cooked_without_fat	75311110	0	1.273818	0.182	6.651918	33.67	2.1931	2.821
75311110.0	L.003.M1	182	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_low_sodium_cooked_without_fat	75311110	0	2.547636	0.364	13.303836	67.34	4.3862	5.642
75412010.0	T.CS.001	110	Eggplant_batter_dipped_fried	75412010	0	2.629	11.836	12.86989	163.9	3.73989	3.07989
75412010.0	T.CS.052	110	Eggplant_batter_dipped_fried	75412010	0	2.629	11.836	12.86989	163.9	3.73989	3.07989
75415021.0	CS.141	12	Onion_rings_fresh_batter_dipped_baked_or_fried	75415021	0	0.8232	2.3328	3.793188	39.36	0.5796	0.192
75440405.0	CS.050	60	Veggie_Fritters_2_fritters_with_syrup_is_1_actual_Fritter	75440405	0	15.5	1.5	3.5	116.5	2	0
75440600.0	CS.104	236	Vegetable_curry	75440600	0	5.0976	6.702164	21.475528	158.12	4.507128	5.427764
75440600.0	CS.140	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	CS.259	236	Vegetable_curry	75440600	0	5.0976	6.702164	21.475528	158.12	4.507128	5.427764
75440600.0	L.002.M2	236	Vegetable_curry	75440600	0	5.0976	6.702164	21.475528	158.12	4.507128	5.427764
75440600.0	L.002.M3	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	L.002.M4	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	L.031.M1	59	Vegetable_curry	75440600	0	1.2744	1.675541	5.368882	39.53	1.126782	1.356941
75440600.0	L.031.M3	472	Vegetable_curry	75440600	0	10.1952	13.404328	42.951056	316.24	9.014256	10.855528
75440600.0	L.032.M3	354	Vegetable_curry	75440600	0	7.6464	10.053246	32.213292	237.18	6.760692	8.141646
75440600.0	L.033.M3	354	Vegetable_curry	75440600	0	7.6464	10.053246	32.213292	237.18	6.760692	8.141646
75440600.0	L.035.M5	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	L.036.M2	649	Vegetable_curry	75440600	0	14.0184	18.430951	59.057702	434.83	12.394602	14.926351
75440600.0	T.CS.008	236	Vegetable_curry	75440600	0	5.0976	6.702164	21.475528	158.12	4.507128	5.427764
75440600.0	T.CS.029	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	T.CS.048	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	T.CS.056	354	Vegetable_curry	75440600	0	7.6464	10.053246	32.213292	237.18	6.760692	8.141646
75440600.0	T.CS.057	59	Vegetable_curry	75440600	0	1.2744	1.675541	5.368882	39.53	1.126782	1.356941
75440600.0	T.CS.058	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	T.CS.063	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	T.CS.080	59	Vegetable_curry	75440600	0	1.2744	1.675541	5.368882	39.53	1.126782	1.356941
75440600.0	T.CS.087	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440600.0	T.CS.123	59	Vegetable_curry	75440600	0	1.2744	1.675541	5.368882	39.53	1.126782	1.356941
75440600.0	T.CS.149	708	Vegetable_curry	75440600	0	15.2928	20.106492	64.426584	474.36	13.521384	16.283292
75440600.0	T.FS.CS.025	118	Vegetable_curry	75440600	0	2.5488	3.351082	10.737764	79.06	2.253564	2.713882
75440601.0	L.005.M1	295	Tomato_Curry	75440601	0	8.75	0	72.5	397.5	3.75	5
75502520.0	CS.137	37.5	Cabbage_Kimchi_Kim_Chee_style	75502520	0	0.716175	0.1575	1.0649625	7.5	0.46125	0.3
75502520.0	CS.269	37.5	Cabbage_Kimchi_Kim_Chee_style	75502520	0	0.716175	0.1575	1.0649625	7.5	0.46125	0.3
75503010.0	CS.203	38.75	Pickle_dill	75503010	0	0.2325	0.05425	1.00358625	4.65	0.507625	0.42625
75506010.0	CS.390	5	Mustard	75506010	0	0.2185	0.200495	0.2665	3.35	0.043	0.164995
75511010.0	CS.096	7.05	Hot_pepper_sauce	75511010	0	0.090945	0.05358	0.0564	0.846	0.009165	0.0423
75511010.0	CS.098	18.8	Hot_pepper_sauce	75511010	0	0.24252	0.14288	0.1504	2.256	0.02444	0.1128
75511010.0	CS.101	11.75	Hot_pepper_sauce	75511010	0	0.151575	0.0893	0.094	1.41	0.015275	0.0705
75511010.0	CS.249	4.7	Hot_pepper_sauce	75511010	0	0.06063	0.03572	0.0376	0.564	0.00611	0.0282
75511010.0	L.005.M1	9.4	Hot_pepper_sauce	75511010	0	0.12126	0.07144	0.0752	1.128	0.01222	0.0564
75601200.0	T.CS.005	122.5	Cabbage_soup	75601200	0	2.21725	1.04125	7.6683775	46.55	1.89875	1.5925
75601200.0	T.CS.047	490	Cabbage_soup	75601200	0	8.869	4.165	30.67351	186.2	7.595	6.37
75601200.0	T.CS.068	122.5	Cabbage_soup	75601200	0	2.21725	1.04125	7.6683775	46.55	1.89875	1.5925
75601200.0	T.FS.CS.025	245	Cabbage_soup	75601200	0	4.4345	2.0825	15.336755	93.1	3.7975	3.185
75601210.0	CS.015	245	Cabbage_soup_with_pork	75601210	0	11.78401	3.234	9.702	112.7	2.6705	1.96
75601210.0	CS.022	367.5	Cabbage_soup_with_pork	75601210	0	17.676015	4.851	14.553	169.05	4.00575	2.94
